driver_id,driver_name,vehicle_type,city,rating,status
D00464,Ryan Mathis,Premium,Toa Payoh,3.75,Active
D00465,Christopher Fisher,Premium,Bedok,4.56,Active
D00466,Kelly Robinson,Electric,Tampines,4.17,Inactive
D00467,Alexander Daniels,Hatchback,Woodlands,3.54,Active
D00468,Joseph Branch,MPV,Bishan,4.83,Active
D00469,Shawn Chan,SUV,Woodlands,4.62,Active
D00470,Cynthia Kaiser,MPV,Woodlands,3.58,Active
D00471,Victoria Horton,Electric,Yishun,4.44,Active
D00472,Jennifer Jennings,MPV,Yishun,3.93,Active
D00473,Amanda Harris,SUV,Tampines,4.03,Active
D00474,Juan Guzman,Premium,Punggol,4.55,Active
D00475,Eric Dawson,Electric,Toa Payoh,4.5,Active
D00476,Jamie Burgess,Sedan,Toa Payoh,4.94,Active
D00477,Tom Griffin,Electric,Tampines,4.8,Active
D00478,Crystal Giles,Electric,Woodlands,4.12,Active
D00479,Andrea Hill,Premium,Toa Payoh,3.7,Active
D00480,Caitlin Thompson,Premium,Singapore,4.44,Active
D00481,Paula Ross,Sedan,Tampines,4.08,Inactive
D00482,Lori Miller,Hatchback,Bedok,3.65,Active
D00483,Dawn Webster,MPV,Woodlands,3.78,Inactive
D00484,Tara Hernandez,MPV,Ang Mo Kio,3.69,Inactive
D00485,Jacqueline Young,Electric,Yishun,4.81,Active
D00486,Leah Richardson,Electric,Toa Payoh,4.85,Active
D00487,Michael Booker,Premium,Singapore,4.77,Active
D00488,Christopher Jackson,Hatchback,Toa Payoh,4.13,Active
D00489,Yolanda Thomas,Hatchback,Toa Payoh,4.39,Active
D00490,Donna Barrera,MPV,Ang Mo Kio,4.61,Active
D00491,Dana Adkins,Sedan,Jurong,4.56,Active
D00492,Abigail Kirby,MPV,Jurong,4.51,Active
D00493,Ian Brooks,MPV,Toa Payoh,4.9,Active
D00494,Ryan Johnson,Premium,Jurong,4.61,Active
D00495,Lori Reid,Electric,Bishan,4.0,Active
D00496,Stephanie Cunningham,Hatchback,Tampines,4.2,Active
D00497,Alexa Hunter,Premium,Punggol,3.87,Active
D00498,Joseph Schneider PhD,Electric,Woodlands,4.86,Active
D00499,Christopher Alexander,Premium,Ang Mo Kio,3.8,Active
D00500,Kristen Hanson,Hatchback,Punggol,4.34,Active
D00501,Joseph Hall,Hatchback,Jurong,3.9,Active
D00502,Stephanie Boyd,SUV,Bedok,3.77,Active
D00503,Shawn Huffman,MPV,Bedok,3.57,Active
D00504,Seth Perry,MPV,Bishan,3.79,Active
D00505,Alyssa Mccullough,Premium,Jurong,3.81,Inactive
D00506,Justin Ortiz,Electric,Punggol,4.38,Suspended
D00507,Mario Gonzales,Sedan,Bishan,4.87,Active
D00508,Zachary Davidson,MPV,Toa Payoh,3.7,Active
D00509,Kayla Anderson,Sedan,Tampines,3.68,Active
D00510,Jeffrey Frazier,SUV,Tampines,3.78,Active
D00511,Courtney Waller,Hatchback,Tampines,4.61,Active
D00512,Jorge Avery,Hatchback,Bishan,4.35,Active
D00513,Michael Hicks,SUV,Jurong,3.77,Active
D00514,Daryl Salazar,SUV,Yishun,4.06,Active
D00515,Crystal Jones,Electric,Punggol,4.39,Active
D00516,Linda Medina,Sedan,Woodlands,4.14,Active
D00517,Amber Collins,Premium,Toa Payoh,4.44,Inactive
D00518,Danielle Gonzalez,Hatchback,Woodlands,3.68,Active
D00519,Cassandra Young,MPV,Woodlands,4.05,Active
D00520,Lisa Lopez,Electric,Ang Mo Kio,3.51,Active
D00521,Jonathan Dalton,MPV,Punggol,4.12,Active
D00522,Robert Bradford,MPV,Yishun,3.63,Active
D00523,Rachel Pena,Sedan,Yishun,4.18,Active
D00524,David Cain,Electric,Punggol,4.47,Active
D00525,Amy Boone,Premium,Singapore,4.36,Active
D00526,Nicholas Collins,SUV,Punggol,4.26,Active
D00527,Joshua Ross,Hatchback,Jurong,3.6,Active
D00528,Jimmy Shannon,Hatchback,Bedok,3.51,Active
D00529,Patricia Henry,Premium,Woodlands,4.58,Active
D00530,Lisa Cook,Premium,Bishan,4.81,Active
D00531,Kathryn Parsons,Electric,Yishun,3.92,Active
D00532,Nicholas Mccall,Sedan,Bishan,4.99,Active
D00533,Henry Flores,Electric,Singapore,4.77,Active
D00534,Richard Cooper,Premium,Bedok,4.74,Active
D00535,Renee Davis,Premium,Bedok,4.52,Active
D00536,Melissa Garcia,Premium,Jurong,4.53,Active
D00537,Eddie Bennett,SUV,Bedok,3.64,Active
D00538,Amanda Johnson,Premium,Bedok,3.78,Active
D00539,Kristina Mccarthy,SUV,Bedok,4.97,Active
D00540,Brett Silva,Sedan,Yishun,4.88,Active
D00541,Ronald Mcdowell,Sedan,Bishan,4.62,Inactive
D00542,Sara Floyd,Hatchback,Tampines,3.54,Active
D00543,Anthony Jackson,Premium,Bishan,3.92,Active
D00544,Brian Little,SUV,Toa Payoh,3.72,Inactive
D00545,Destiny Perkins,Sedan,Singapore,4.78,Active
D00546,Thomas Barnes,Electric,Tampines,4.12,Active
D00547,Jennifer Sweeney,Hatchback,Tampines,3.52,Active
D00548,Cynthia Salazar,SUV,Bedok,4.04,Active
D00549,Benjamin Anderson,Premium,Yishun,4.07,Active
D00550,Alejandra Sanders,Hatchback,Woodlands,4.95,Inactive
D00551,George Johnson,Premium,Woodlands,4.95,Active
D00552,Beth Phillips,Electric,Yishun,4.41,Active
D00553,Margaret Gardner,MPV,Yishun,3.53,Active
D00554,Crystal Zavala,Premium,Singapore,3.76,Inactive
D00555,Andrew Copeland,MPV,Jurong,3.85,Active
D00556,Natalie Douglas,MPV,Jurong,4.54,Active
D00557,Nancy Mitchell,Sedan,Bishan,4.64,Active
D00558,Riley Ramirez,SUV,Toa Payoh,4.01,Active
D00559,Melissa Serrano,Premium,Woodlands,4.07,Inactive
D00560,Lisa Jones,Premium,Singapore,4.58,Active
D00561,Jacqueline Williams,Hatchback,Ang Mo Kio,4.99,Inactive
D00562,Stephanie Reid,Electric,Tampines,3.64,Active
D00563,Carla Hamilton,Electric,Bedok,3.96,Active
D00564,John Miller,Sedan,Toa Payoh,4.61,Active
D00565,Joshua Jackson,Hatchback,Tampines,3.77,Active
D00566,Kimberly Green,Sedan,Singapore,3.89,Active
D00567,Marissa Barron,Electric,Punggol,4.3,Active
D00568,Jennifer Parks,Electric,Ang Mo Kio,4.3,Inactive
D00569,Kelly Carrillo,Sedan,Bedok,4.3,Active
D00570,Lisa Griffith,MPV,Singapore,4.51,Active
D00571,Daniel Miller,Sedan,Singapore,4.1,Active
D00572,Lori Lopez,Hatchback,Toa Payoh,3.97,Active
D00573,Joseph Freeman,Hatchback,Yishun,3.56,Active
D00574,Jacob Shah,Sedan,Bishan,4.45,Active
D00575,Gerald Hill,Hatchback,Jurong,4.13,Active
D00576,Robert Oneal,Electric,Bishan,3.95,Inactive
D00577,Holly Mitchell,Hatchback,Yishun,4.05,Active
D00578,Douglas Clark MD,Electric,Punggol,4.01,Inactive
D00579,Jackson Mendoza,Hatchback,Woodlands,3.85,Inactive
D00580,Brandy Campbell,Hatchback,Singapore,3.52,Active
D00581,Sierra Brown,MPV,Jurong,4.78,Active
D00582,Gregory Carrillo,Electric,Yishun,3.68,Active
D00583,Ellen Hahn,Electric,Yishun,4.52,Inactive
D00584,Charlene Harrison,Hatchback,Singapore,4.63,Active
D00585,Elizabeth Deleon,MPV,Singapore,4.34,Active
D00586,John Green MD,Sedan,Bedok,4.87,Inactive
D00587,Heather Hall,Sedan,Bedok,3.84,Active
D00588,Rodney Carter,Sedan,Singapore,4.89,Active
D00589,William Watson,MPV,Bishan,4.13,Inactive
D00590,Denise Ortiz,Sedan,Woodlands,3.52,Active
D00591,Kara Simmons,MPV,Jurong,3.8,Active
D00592,Michael Martinez,MPV,Toa Payoh,3.56,Active
D00593,Joseph Mendez,Premium,Ang Mo Kio,4.56,Active
D00594,Mark Olson,Sedan,Bishan,3.97,Active
D00595,Rachel Erickson,Sedan,Bedok,3.57,Active
D00596,Mason Smith,Hatchback,Tampines,4.41,Active
D00597,Haley Wagner,Hatchback,Toa Payoh,4.06,Inactive
D00598,Christopher Manning,Electric,Bedok,4.24,Active
D00599,Amber James,SUV,Bedok,4.44,Active
D00600,Virginia Hartman,Electric,Toa Payoh,4.11,Active
D00601,Rachel Kim,Electric,Toa Payoh,4.47,Active
D00602,Richard Brock,Premium,Ang Mo Kio,3.93,Active
D00603,Mr. Daniel Riggs,SUV,Ang Mo Kio,4.44,Active
D00604,Kevin Wallace,Electric,Jurong,4.77,Active
D00605,Douglas Randall,SUV,Bishan,3.67,Active
D00606,Michael Green,MPV,Jurong,3.54,Active
D00607,Mr. Brandon Baird MD,Sedan,Yishun,4.75,Active
D00608,Ryan Russo,SUV,Punggol,4.94,Active
D00609,Ashley Gentry,Electric,Punggol,4.65,Active
D00610,Michael Flores,SUV,Bishan,4.68,Active
D00611,Grant Kline,Electric,Toa Payoh,4.22,Suspended
D00612,Christina Moore,Hatchback,Jurong,3.88,Active
D00613,Kaylee Lee,SUV,Singapore,3.55,Active
D00614,Mr. Nathaniel Johnson,SUV,Jurong,4.46,Active
D00615,Michael Brown,Sedan,Woodlands,4.98,Active
D00616,Casey Lopez,MPV,Woodlands,4.39,Active
D00617,Amber Taylor,MPV,Punggol,3.96,Active
D00618,Mr. David Ortiz,SUV,Singapore,4.87,Active
D00619,Brianna Davis,Electric,Ang Mo Kio,4.24,Active
D00620,Katherine Brown,Sedan,Tampines,4.89,Active
D00621,Catherine Grant,SUV,Ang Mo Kio,4.24,Active
D00622,Keith Rogers,Electric,Singapore,3.68,Active
D00623,Samuel Oliver,Electric,Woodlands,4.4,Active
D00624,Scott Larson,Hatchback,Ang Mo Kio,4.09,Active
D00625,Jermaine Jones,SUV,Tampines,4.35,Active
D00626,Willie May,MPV,Bishan,4.16,Active
D00627,Kevin Watson,MPV,Bishan,4.03,Active
D00628,Timothy Jones,SUV,Toa Payoh,5.0,Active
D00629,Kenneth Nguyen,SUV,Woodlands,3.99,Active
D00630,Desiree Perez,Sedan,Punggol,3.8,Inactive
D00631,Holly Richards,Premium,Bedok,4.78,Inactive
D00632,Leah Barnett,Sedan,Woodlands,4.5,Active
D00633,Brittany Grant,SUV,Yishun,3.86,Active
D00634,Jacqueline Henson,SUV,Bishan,4.43,Active
D00635,Carrie Davis,Electric,Bishan,4.18,Inactive
D00636,Gary Young,Hatchback,Woodlands,4.68,Active
D00637,Rachel Manning,Premium,Ang Mo Kio,3.81,Active
D00638,Cynthia Flores,SUV,Toa Payoh,4.2,Inactive
D00639,Amy White,Sedan,Woodlands,4.57,Active
D00640,Amy Velez,Electric,Ang Mo Kio,3.88,Active
D00641,Jennifer Carrillo,Sedan,Bedok,4.19,Active
D00642,Douglas Wheeler,SUV,Punggol,3.91,Active
D00643,Mary Wood,Hatchback,Singapore,4.87,Active
D00644,David Christian,Premium,Bedok,3.76,Active
D00645,Amanda Bowman,Electric,Punggol,3.51,Active
D00646,Vincent Buck,MPV,Ang Mo Kio,3.86,Active
D00647,Desiree Jones,MPV,Punggol,3.95,Active
D00648,Diane Scott,Premium,Woodlands,4.67,Active
D00649,Ross Gill,Premium,Yishun,4.3,Active
D00650,Christopher Bennett,Electric,Ang Mo Kio,4.0,Active
D00651,Kenneth Ramsey,Hatchback,Punggol,4.76,Active
D00652,Nicholas Wheeler,MPV,Jurong,4.63,Active
D00653,Sarah Welch,Hatchback,Punggol,4.74,Active
D00654,Joshua Davenport,Sedan,Yishun,3.88,Active
D00655,Tammy Garcia,SUV,Ang Mo Kio,4.41,Active
D00656,Kimberly Bernard,Sedan,Singapore,4.47,Active
D00657,Heather Pitts,SUV,Yishun,3.91,Active
D00658,Michael Coleman,Hatchback,Bedok,4.89,Active
D00659,Marvin French,Electric,Ang Mo Kio,4.62,Inactive
D00660,Michelle Stephens,Premium,Tampines,4.9,Active
D00661,Samantha Walters,Sedan,Bedok,4.16,Inactive
D00662,Scott Luna,SUV,Bedok,3.53,Active
D00663,Tonya Garcia,Premium,Singapore,3.6,Active
D00664,Amy Matthews,Hatchback,Bedok,3.76,Inactive
D00665,Taylor Ward,MPV,Bedok,4.37,Active
D00666,Ralph Price,Electric,Singapore,4.91,Active
D00667,Ryan Perkins,Electric,Singapore,4.76,Active
D00668,Jennifer Edwards,MPV,Bedok,4.63,Active
D00669,Alan Stephens,Hatchback,Jurong,4.41,Active
D00670,William Dennis,SUV,Bishan,4.56,Active
D00671,James Olson,Sedan,Bishan,3.62,Active
D00672,Dr. Michael Johnston,MPV,Ang Mo Kio,3.82,Active
D00673,Ethan Murphy,SUV,Toa Payoh,4.58,Active
D00674,Charles Torres,Electric,Bishan,3.75,Active
D00675,Diana Jones,SUV,Ang Mo Kio,3.66,Active
D00676,Keith Boone,MPV,Singapore,3.74,Active
D00677,Christopher Jones,MPV,Punggol,3.94,Active
D00678,Jonathan Moreno,Premium,Tampines,4.95,Active
D00679,Joe Ramos,Sedan,Bishan,3.97,Inactive
D00680,Jimmy Martin,Sedan,Punggol,3.68,Active
D00681,Tracy Cook,Hatchback,Singapore,3.73,Active
D00682,Susan Robinson,SUV,Tampines,4.36,Active
D00683,Jennifer Rivers,Hatchback,Woodlands,4.91,Active
D00684,Anita Black,Hatchback,Yishun,4.64,Active
D00685,Clayton Rodriguez,Sedan,Toa Payoh,4.59,Active
D00686,Mark Marks,Electric,Woodlands,4.57,Active
D00687,Brian Charles,SUV,Bishan,4.86,Active
D00688,Pamela Woodard,Hatchback,Singapore,4.07,Inactive
D00689,Laurie Smith,Sedan,Jurong,4.09,Active
D00690,Dakota Rodriguez,Premium,Punggol,4.33,Active
D00691,James Ross,Premium,Jurong,4.71,Active
D00692,Amy Hansen,MPV,Bedok,4.48,Active
D00693,Audrey Cabrera,Electric,Bedok,4.64,Active
D00694,Monica Dyer,Hatchback,Ang Mo Kio,3.85,Active
D00695,Douglas Robinson,Electric,Toa Payoh,3.79,Active
D00696,Mark Morrow,Hatchback,Jurong,4.95,Active
D00697,Dawn Brown,Electric,Bishan,4.35,Active
D00698,Renee Green,MPV,Punggol,4.48,Active
D00699,Michael Griffin,Premium,Jurong,3.68,Active
D00700,Timothy Mcdaniel,Premium,Ang Mo Kio,4.49,Active
D00701,Angelica Gonzalez,Sedan,Jurong,4.78,Active
D00702,Tracy Rodriguez,Premium,Woodlands,3.57,Inactive
D00703,Michael Davis,Electric,Tampines,4.43,Active
D00704,Dennis Bailey,Premium,Tampines,4.0,Active
D00705,Charles Escobar,Hatchback,Yishun,4.18,Active
D00706,Kayla Watson,Premium,Singapore,3.64,Active
D00707,Sheila Jimenez,Sedan,Bedok,4.09,Active
D00708,Virginia Roach,MPV,Bedok,4.98,Active
D00709,Sarah Neal,Sedan,Tampines,4.89,Active
D00710,Joseph Frost,Premium,Bishan,3.59,Active
D00711,Joseph Friedman,SUV,Bishan,3.99,Active
D00712,John Barr,Premium,Jurong,3.67,Active
D00713,Julie Rodriguez,Electric,Bedok,3.79,Active
D00714,Anthony Thompson,Hatchback,Woodlands,4.85,Active
D00715,Michael Lane,Premium,Bedok,3.85,Active
D00716,John Zuniga,Electric,Bishan,3.99,Active
D00717,Stephen Hampton,Premium,Jurong,4.82,Inactive
D00718,Christopher Hall,MPV,Bedok,4.76,Active
D00719,Amy Smith,MPV,Bishan,3.66,Active
D00720,Brian Smith,Premium,Woodlands,4.01,Active
D00721,Paul Parks,Sedan,Bishan,3.58,Active
D00722,Shannon Newman,MPV,Toa Payoh,4.97,Active
D00723,Jonathan Mckinney,MPV,Bedok,3.93,Active
D00724,Steve Cherry,Electric,Ang Mo Kio,3.61,Active
D00725,Taylor Cordova,SUV,Bedok,3.66,Suspended
D00726,Jorge Franklin,MPV,Bishan,4.51,Active
D00727,Alexander Barr,SUV,Bedok,3.6,Active
D00728,Sheila Griffin,Electric,Yishun,3.78,Active
D00729,Jessica Miller,SUV,Bedok,3.56,Active
D00730,Logan Hines,Premium,Singapore,4.79,Suspended
D00731,Rebecca Thomas,SUV,Bishan,4.04,Active
D00732,Keith Bauer,Hatchback,Ang Mo Kio,3.99,Active
D00733,Andrew Harrison,Premium,Ang Mo Kio,4.87,Active
D00734,Allison Craig,MPV,Bedok,4.23,Active
D00735,Patricia Ball,Hatchback,Bishan,3.5,Active
D00736,Seth Robbins,SUV,Ang Mo Kio,4.54,Active
D00737,John Figueroa,MPV,Tampines,3.87,Active
D00738,Harold Ortiz,Hatchback,Singapore,4.98,Active
D00739,Seth Barrett,Sedan,Toa Payoh,4.83,Active
D00740,Robert Mcdowell,Electric,Toa Payoh,4.89,Active
D00741,Cynthia Wilson,Electric,Bishan,4.41,Active
D00742,Amber Massey,Hatchback,Yishun,4.72,Active
D00743,Crystal Jackson,Hatchback,Tampines,4.82,Active
D00744,Gary Zuniga,MPV,Yishun,4.86,Active
D00745,Terry Aguilar,Premium,Bishan,3.59,Active
D00746,Carly Anderson,Premium,Singapore,4.58,Active
D00747,Sharon Rowe,SUV,Yishun,4.75,Active
D00748,Timothy Clarke,MPV,Woodlands,4.04,Active
D00749,Sara Garcia,MPV,Bishan,4.82,Active
D00750,Joseph Chambers,MPV,Woodlands,4.64,Active
D00751,Rhonda Wilson,Premium,Ang Mo Kio,4.9,Active
D00752,Patricia Smith,Electric,Bishan,4.8,Active
D00753,Christian Roberson,SUV,Woodlands,3.93,Active
D00754,Linda Aguilar,Hatchback,Woodlands,4.11,Active
D00755,Eric Gutierrez Jr.,Hatchback,Bishan,4.99,Active
D00756,Kevin Stokes,Premium,Punggol,4.19,Active
D00757,Caleb Aguirre,MPV,Tampines,4.36,Active
D00758,Lauren Medina,Sedan,Ang Mo Kio,4.99,Active
D00759,David Ruiz,MPV,Bedok,3.99,Active
D00760,Maria Kaiser,Sedan,Yishun,3.95,Active
D00761,Sarah Riley,SUV,Tampines,3.57,Active
D00762,Sean Collins,Hatchback,Jurong,4.96,Active
D00763,Julie Cook,Electric,Yishun,3.82,Active
D00764,Sandra Bowers,Sedan,Bedok,4.38,Active
D00765,Thomas Dodson,Sedan,Woodlands,3.71,Active
D00766,Zachary Sullivan,SUV,Bedok,4.56,Active
D00767,Rachel Phillips,Sedan,Bedok,3.62,Active
D00768,Chris Salinas,Sedan,Yishun,3.72,Inactive
D00769,David Cooley,MPV,Yishun,4.97,Active
D00770,Erin Turner,MPV,Tampines,4.56,Inactive
D00771,Nicholas Garza,Premium,Bishan,4.63,Active
D00772,Christine Dickson,Premium,Ang Mo Kio,4.47,Active
D00773,Shannon Morgan,Hatchback,Singapore,4.1,Active
D00774,Alvin Stewart,SUV,Ang Mo Kio,3.78,Active
D00775,Diane Padilla,Sedan,Jurong,4.31,Active
D00776,Molly Wood,MPV,Ang Mo Kio,4.54,Inactive
D00777,Justin Pena,MPV,Singapore,5.0,Active
D00778,Dawn Miller,Electric,Toa Payoh,3.75,Active
D00779,Crystal Charles,Premium,Woodlands,4.15,Active
D00780,Jennifer Guerra,SUV,Punggol,3.87,Active
D00781,George Sutton,Premium,Bedok,3.57,Active
D00782,Roger Horne,SUV,Toa Payoh,4.36,Active
D00783,Nicholas Collins,Premium,Bishan,3.62,Inactive
D00784,Nicholas Vega,Hatchback,Tampines,4.25,Active
D00785,Chad Carter,MPV,Ang Mo Kio,3.93,Active
D00786,David Woods,MPV,Tampines,3.8,Active
D00787,Peter Cooley,Hatchback,Toa Payoh,4.9,Inactive
D00788,Kent Boyd,MPV,Tampines,3.52,Active
D00789,Jeremy Perez,SUV,Punggol,4.22,Active
D00790,Melinda Williams,Sedan,Woodlands,4.89,Inactive
D00791,Katherine Tran,Electric,Ang Mo Kio,4.4,Active
D00792,Mr. William Rhodes,Sedan,Yishun,3.72,Active
D00793,Stephen Powell,SUV,Woodlands,4.39,Active
D00794,Miranda Peters,Sedan,Punggol,4.9,Active
D00795,Mrs. Jessica Phillips DVM,Electric,Punggol,3.71,Active
D00796,James Williams,Electric,Bedok,4.42,Active
D00797,Jeffrey Burton,Hatchback,Woodlands,3.95,Active
D00798,Stacey Gibson,Premium,Tampines,4.52,Active
D00799,Brian Hall,MPV,Woodlands,3.61,Active
D00800,Jesse Allison,MPV,Punggol,3.75,Active
D00801,Lisa Johnson,Hatchback,Woodlands,3.79,Active
D00802,Alexander Martinez,Hatchback,Tampines,3.57,Active
D00803,Jason Ray,Electric,Jurong,4.36,Active
D00804,Robin Bowman,SUV,Woodlands,4.55,Active
D00805,Anne Johnson,SUV,Bedok,4.35,Active
D00806,Albert Sanchez,Hatchback,Singapore,4.07,Active
D00807,Teresa Schneider,Premium,Punggol,4.76,Active
D00808,Andrew Mitchell,Hatchback,Bedok,4.59,Active
D00809,Bryan Johnson,SUV,Bedok,4.27,Active
D00810,Thomas Olson,Sedan,Singapore,4.61,Active
D00811,Christopher Roy,Electric,Tampines,4.8,Active
D00812,Richard Santiago,Sedan,Yishun,4.93,Active
D00813,Matthew Yang,Hatchback,Bishan,3.52,Active
D00814,Christian Goodman,Electric,Bishan,3.83,Active
D00815,Heather Lindsey,SUV,Toa Payoh,4.01,Active
D00816,Theresa Carter,Hatchback,Jurong,5.0,Active
D00817,Raymond Mccann,Electric,Bedok,3.71,Active
D00818,Paige Burgess,MPV,Bishan,4.45,Active
D00819,Raymond Ellis,Sedan,Ang Mo Kio,4.74,Active
D00820,Carlos Mason,Sedan,Bishan,4.4,Active
D00821,Jacob French,SUV,Yishun,3.9,Active
D00822,Todd Garcia,Premium,Bishan,4.39,Active
D00823,Theresa Dillon,Hatchback,Woodlands,4.44,Active
D00824,Carol Mills,Hatchback,Ang Mo Kio,4.24,Active
D00825,Wanda Rivas,Hatchback,Woodlands,4.7,Active
D00826,Katherine Hanson,Sedan,Jurong,4.18,Inactive
D00827,Adam Bradshaw,MPV,Bedok,4.14,Active
D00828,Ryan Cruz,Electric,Singapore,4.0,Active
D00829,Elizabeth Boyd,SUV,Bedok,4.58,Active
D00830,Amanda Cabrera,Electric,Singapore,3.71,Active
D00831,Ashley Smith,Electric,Bishan,3.87,Active
D00832,Robert Garza,Premium,Punggol,4.93,Active
D00833,Alexis Rodriguez MD,Hatchback,Woodlands,3.67,Active
D00834,Stephen Barker,Electric,Tampines,3.5,Active
D00835,Anne Rivera,Hatchback,Bedok,4.48,Active
D00836,Cynthia Harvey,MPV,Jurong,4.06,Active
D00837,Robert Mills,Sedan,Jurong,4.75,Active
D00838,Julie Davis,SUV,Punggol,3.51,Inactive
D00839,Alexander Williams,Hatchback,Jurong,4.2,Active
D00840,Rebecca Gay,Hatchback,Yishun,3.65,Inactive
D00841,Rachel Hale,Hatchback,Jurong,4.58,Inactive
D00842,William Orr,Electric,Tampines,4.58,Active
D00843,Jenna Kramer,Premium,Bishan,3.91,Active
D00844,Mr. Harry Hall,Sedan,Bedok,4.05,Active
D00845,Tyler Mitchell,Hatchback,Bedok,4.35,Active
D00846,Jonathan Garrison,SUV,Bedok,4.18,Active
D00847,Bryan Cooke,MPV,Tampines,4.39,Active
D00848,Natalie King,Premium,Bishan,3.83,Active
D00849,Austin Martinez,SUV,Woodlands,4.77,Active
D00850,Adrian Zimmerman,Premium,Tampines,3.52,Active
D00851,Tracy Jones,Electric,Tampines,4.22,Active
D00852,Jeffrey Mcgrath,Premium,Singapore,4.93,Active
D00853,Matthew Schmidt,Electric,Ang Mo Kio,3.84,Active
D00854,Ryan Herrera DDS,SUV,Singapore,4.47,Active
D00855,Misty Harding,Hatchback,Toa Payoh,4.02,Active
D00856,Mark Galvan,Hatchback,Toa Payoh,4.28,Active
D00857,Whitney Martin,SUV,Jurong,4.59,Active
D00858,Robert Villarreal,Premium,Bishan,4.33,Active
D00859,Lisa Scott,MPV,Bedok,3.57,Active
D00860,Theodore Pacheco,Electric,Tampines,4.7,Active
D00861,Alex Miller,Sedan,Punggol,4.47,Active
D00862,Stephanie Evans,Premium,Punggol,4.42,Active
D00863,Jamie Smith,Electric,Yishun,3.95,Active
D00864,Carol Price,Premium,Punggol,4.15,Active
D00865,Tim Key,Sedan,Singapore,3.51,Active
D00866,Christopher Price,Sedan,Bedok,4.92,Active
D00867,Annette Lewis,Premium,Punggol,4.62,Active
D00868,Carlos Stephens,Sedan,Bedok,4.11,Active
D00869,Gary Jenkins,Sedan,Bishan,4.75,Inactive
D00870,Jessica Jones,Hatchback,Punggol,4.84,Active
D00871,Debra Gardner,Electric,Woodlands,4.25,Inactive
D00872,Erin Boyle,Electric,Ang Mo Kio,4.23,Active
D00873,Katrina Keith,Electric,Yishun,4.15,Active
D00874,Timothy Johnson,Electric,Ang Mo Kio,3.97,Active
D00875,Pamela Sanders,Sedan,Bishan,4.17,Suspended
D00876,Melanie Russo,Hatchback,Ang Mo Kio,3.64,Active
D00877,Julie Hunt,Sedan,Bedok,4.32,Active
D00878,Walter Matthews,SUV,Yishun,3.61,Active
D00879,Michele Harris,Sedan,Punggol,3.81,Active
D00880,Cheryl Kelly,Sedan,Woodlands,3.76,Active
D00881,Kelly Nichols,Premium,Singapore,4.29,Active
D00882,Brandon Campbell,Electric,Tampines,4.64,Active
D00883,Rebecca James,SUV,Toa Payoh,4.45,Active
D00884,Jason Fletcher,Sedan,Punggol,4.08,Active
D00885,Christopher Rowe,Hatchback,Bedok,4.85,Active
D00886,Denise Hernandez,Electric,Toa Payoh,3.8,Active
D00887,Andrew Garza,SUV,Bishan,4.95,Active
D00888,Joseph Yang,Electric,Bishan,3.6,Active
D00889,Warren Ellis,SUV,Jurong,4.06,Active
D00890,Amber Dawson,Hatchback,Tampines,4.44,Active
D00891,Amy Peters,Electric,Bedok,4.96,Inactive
D00892,Janet Walker,Electric,Jurong,4.92,Active
D00893,Mitchell Brewer,Sedan,Bishan,4.52,Active
D00894,Robert Rivera,MPV,Tampines,4.36,Active
D00895,Sharon Jackson,MPV,Toa Payoh,4.2,Active
D00896,Susan Garcia MD,SUV,Woodlands,4.38,Active
D00897,Stacy Melendez,Premium,Bedok,4.5,Active
D00898,Melissa Fleming,Electric,Bedok,3.95,Active
D00899,Roger Bryant,Premium,Toa Payoh,3.94,Active
D00900,Elizabeth Stanley,Sedan,Ang Mo Kio,4.22,Active
D00901,Karen Cole,Hatchback,Punggol,4.21,Active
D00902,William Perkins,Hatchback,Tampines,4.02,Active
D00903,Joseph Patel,SUV,Tampines,4.64,Active
D00904,Henry Martinez,SUV,Jurong,4.27,Active
D00905,Mary Liu,MPV,Yishun,4.69,Active
D00906,James Moreno,Hatchback,Toa Payoh,4.92,Active
D00907,William Phillips,Electric,Bishan,3.86,Active
D00908,David Fuentes,SUV,Bishan,4.73,Active
D00909,Mrs. Laurie Gross MD,SUV,Bishan,4.16,Active
D00910,Donna Decker,SUV,Bedok,4.3,Active
D00911,Edward Flores,Hatchback,Tampines,4.99,Active
D00912,Maria Ferguson,Hatchback,Woodlands,4.12,Active
D00913,Phillip Anderson,SUV,Jurong,4.96,Active
D00914,Dustin Alvarez,Hatchback,Punggol,4.7,Active
D00915,Laura Watson,Electric,Ang Mo Kio,4.55,Active
D00916,Jillian Lewis,Hatchback,Ang Mo Kio,3.72,Active
D00917,Rhonda Sanchez,Sedan,Singapore,4.55,Active
D00918,Lauren Smith,SUV,Bedok,3.71,Inactive
D00919,Christopher Glenn,MPV,Singapore,4.91,Active
D00920,Christopher Kelly,Premium,Bishan,4.47,Active
D00921,Casey Smith,Sedan,Jurong,4.83,Active
D00922,Michael Henderson,Sedan,Singapore,3.67,Active
