customer_id,first_name,last_name,gender,age,city,membership,signup_date,is_active
C000596,Rebecca,Sims,Male,70,Jurong,SILVER,2025-08-04,true
C000597,Jessica,Glover,Female,48,Bedok,SILVER,2025-08-30,true
C000598,Megan,Navarro,Male,30,Tampines,GOLD,2025-06-13,true
C000599,Holly,Austin,Male,49,Woodlands,STANDARD,2025-01-09,false
C000601,John,Cowan,Female,31,Bedok,SILVER,2021-10-23,true
C000602,Brandon,Hunt,Female,57,Yishun,SILVER,2026-03-20,true
C000605,Courtney,Leach,Male,61,Woodlands,GOLD,2025-03-04,true
C000606,Vicki,Myers,Female,45,Ang Mo Kio,SILVER,2021-09-03,true
C000607,Mark,Reed,Female,24,Jurong,GOLD,2023-06-17,false
C000609,Tammy,Leblanc,Female,53,Ang Mo Kio,SILVER,2022-01-21,true
C000610,Ronnie,Thompson,Female,36,Bedok,STANDARD,2023-02-19,false
C000613,Adam,Flores,Male,70,Bedok,GOLD,2023-07-07,false
C000614,Carol,Medina,Female,65,Ang Mo Kio,PLATINUM,2024-04-10,true
C000616,Terrance,Holloway,Male,34,Toa Payoh,SILVER,2024-04-26,true
C000618,Keith,Gonzalez,Male,62,Bishan,STANDARD,2025-06-03,true
C000619,Eric,Shepherd,Female,59,Ang Mo Kio,STANDARD,2022-10-10,true
C000621,Meghan,Simmons,Male,52,Yishun,STANDARD,2023-03-05,true
C000623,Matthew,Martin,Female,57,Bedok,GOLD,2025-05-14,false
C000624,Peter,Gillespie,Male,34,Ang Mo Kio,SILVER,2024-05-31,true
C000625,Kevin,Lane,Female,38,Ang Mo Kio,SILVER,2026-01-18,true
C000626,James,Delgado,Female,35,Punggol,STANDARD,2023-03-20,true
C000627,Paul,Dillon,Female,41,Yishun,SILVER,2022-12-22,true
C000629,Natalie,Vincent,Female,53,Jurong,STANDARD,2026-06-04,true
C000630,Douglas,Alvarado,Female,46,Singapore,PLATINUM,2023-07-04,true
C000631,Dennis,Davis,Female,60,Jurong,SILVER,2022-03-06,true
C000632,Lori,Golden,Female,54,Singapore,STANDARD,2022-06-13,true
C000633,Vincent,Green,Female,38,Bedok,STANDARD,2021-08-26,true
C000634,Michael,Davila,Female,66,Punggol,PLATINUM,2025-04-16,true
C000635,Bryan,Bailey,Female,67,Woodlands,STANDARD,2023-05-10,true
C000636,Stephanie,Lawson,Female,33,Woodlands,PLATINUM,2026-05-14,true
C000638,Vicki,Turner,Female,46,Punggol,SILVER,2025-12-16,false
C000639,Emily,Tran,Female,40,Punggol,SILVER,2023-12-16,true
C000640,Allison,Hernandez,Female,18,Punggol,PLATINUM,2026-01-29,true
C000641,Christopher,Hall,Male,54,Ang Mo Kio,GOLD,2024-02-21,false
C000642,Matthew,Gallagher,Male,60,Bedok,STANDARD,2025-04-25,false
C000645,Melinda,Hall,Male,64,Bedok,GOLD,2025-11-06,true
C000647,Andrew,Bennett,Male,68,Woodlands,GOLD,2024-04-13,true
C000648,Ryan,Lee,Male,49,Yishun,SILVER,2024-01-27,false
C000649,Mary,Young,Female,62,Punggol,GOLD,2024-10-09,true
C000651,Rhonda,Valdez,Female,31,Singapore,PLATINUM,2024-06-09,true
C000652,Adam,Jackson,Female,57,Woodlands,STANDARD,2025-03-26,true
C000653,Sharon,Christian,Male,44,Ang Mo Kio,STANDARD,2024-03-05,true
C000654,Christian,Daugherty,Male,25,Bishan,SILVER,2026-01-15,true
C000655,Rachel,Hill,Male,28,Toa Payoh,SILVER,2025-12-06,false
C000656,Darlene,Brown,Female,48,Bishan,SILVER,2022-02-27,false
C000657,Tommy,York,Female,45,Tampines,PLATINUM,2024-11-22,false
C000658,Dwayne,Brooks,Male,69,Jurong,GOLD,2022-07-17,true
C000660,Jasmine,Watts,Male,62,Jurong,GOLD,2025-06-05,true
C000661,Jessica,Winters,Male,22,Toa Payoh,GOLD,2024-08-21,true
C000662,Robert,Foster,Male,39,Punggol,STANDARD,2024-12-17,true
C000663,Rhonda,Schwartz,Female,69,Punggol,STANDARD,2025-10-22,false
C000665,Thomas,Hodge,Female,46,Jurong,SILVER,2024-11-13,false
C000668,Robert,Pace,Male,22,Toa Payoh,PLATINUM,2024-10-30,true
C000669,Emily,Pollard,Male,52,Bishan,GOLD,2023-08-23,true
C000670,Sarah,Anderson,Female,29,Tampines,PLATINUM,2023-08-30,true
C000671,Julie,Bryan,Male,29,Bishan,SILVER,2026-03-07,true
C000672,Steven,Wright,Male,47,Ang Mo Kio,GOLD,2023-11-19,true
C000674,Sean,Carrillo,Male,66,Ang Mo Kio,STANDARD,2023-02-26,true
C000676,Rebecca,Thornton,Male,49,Yishun,GOLD,2023-06-23,false
C000678,Laura,Price,Male,37,Woodlands,GOLD,2026-04-02,false
C000682,Carrie,Adams,Female,29,Bedok,STANDARD,2026-05-10,true
C000684,Carrie,Hurley,Female,20,Punggol,GOLD,2024-02-15,true
C000685,Billy,Maddox,Male,67,Punggol,GOLD,2024-05-01,true
C000686,Dustin,Williams,Male,66,Bedok,GOLD,2023-10-08,false
C000687,Cristina,Williams,Female,69,Bishan,STANDARD,2022-10-05,true
C000688,Anthony,Gregory,Female,44,Punggol,STANDARD,2025-08-24,true
C000690,Nancy,Hopkins,Male,32,Bedok,GOLD,2025-09-17,true
C000691,Michael,Flores,Female,56,Punggol,STANDARD,2024-10-31,true
C000692,Ann,Myers,Male,55,Woodlands,SILVER,2022-10-02,false
C000693,Jessica,Petty,Female,59,Punggol,STANDARD,2022-05-25,true
C000695,Julian,Fitzgerald,Female,52,Jurong,STANDARD,2021-09-27,true
C000698,Adrian,Ball,Female,65,Bedok,STANDARD,2023-05-21,true
C000699,Shannon,Taylor,Male,31,Bedok,GOLD,2025-11-08,true
C000700,Thomas,Sanders,Male,28,Toa Payoh,PLATINUM,2025-09-30,true
C000701,Marissa,Campbell,Male,24,Bishan,STANDARD,2023-12-09,true
C000702,William,Simpson,Female,21,Singapore,GOLD,2023-08-29,true
C000703,Ashley,Gilmore,Female,29,Jurong,GOLD,2021-11-05,true
C000704,Robin,Clayton,Male,63,Jurong,SILVER,2022-01-01,true
C000706,Kevin,Lang,Male,35,Ang Mo Kio,PLATINUM,2021-11-07,true
C000707,Chad,Floyd,Female,22,Tampines,STANDARD,2023-07-02,true
C000708,Yesenia,Tran,Female,37,Ang Mo Kio,STANDARD,2022-07-03,true
C000709,Victoria,Cruz,Female,18,Bedok,PLATINUM,2025-08-03,true
C000710,Daisy,Gonzalez,Male,25,Jurong,SILVER,2024-08-26,true
C000711,John,Brown,Male,24,Bedok,GOLD,2023-03-04,true
C000712,Jade,Morris,Female,70,Jurong,PLATINUM,2025-05-15,true
C000713,Carrie,Brown,Female,50,Tampines,STANDARD,2023-02-17,true
C000714,Monica,Nguyen,Female,45,Toa Payoh,GOLD,2024-10-20,false
C000715,Ruben,Kelley,Female,33,Jurong,GOLD,2023-01-19,false
C000716,Rose,Watson,Female,67,Woodlands,PLATINUM,2023-09-05,false
C000717,Gregg,Ross,Male,40,Punggol,SILVER,2025-07-21,true
C000719,Dennis,Fowler,Female,37,Yishun,GOLD,2024-04-25,true
C000721,Paige,Jones,Female,47,Bedok,PLATINUM,2023-09-22,true
C000722,Jimmy,Nguyen,Female,18,Woodlands,STANDARD,2022-09-04,true
C000724,Donald,Hahn,Female,54,Punggol,GOLD,2026-06-19,true
C000725,Angela,Lopez,Male,22,Toa Payoh,PLATINUM,2025-10-29,false
C000726,Amanda,Aguilar,Male,51,Woodlands,GOLD,2023-06-21,true
C000727,Erica,Schneider,Male,24,Woodlands,PLATINUM,2025-12-05,false
C000728,Heather,Gill,Female,68,Punggol,SILVER,2021-12-01,true
C000730,Bob,Peterson,Female,57,Yishun,PLATINUM,2022-04-30,true
C000731,Veronica,Bowen,Female,43,Tampines,GOLD,2025-11-17,true
C000733,Elaine,Odonnell,Male,56,Singapore,SILVER,2024-02-25,true
C000738,Elizabeth,Mathis,Male,49,Bedok,SILVER,2023-12-18,true
C000739,Charles,Fowler,Male,60,Punggol,SILVER,2026-06-22,false
C000740,Eugene,Smith,Female,38,Tampines,STANDARD,2023-10-05,true
C000743,John,Rodriguez,Male,27,Bedok,SILVER,2024-02-23,false
C000744,Danielle,Bowman,Male,66,Ang Mo Kio,STANDARD,2026-01-09,true
C000746,John,Cox,Female,33,Jurong,PLATINUM,2022-09-03,true
C000747,Louis,Banks,Female,18,Ang Mo Kio,STANDARD,2024-04-10,true
C000749,Eric,Parks,Male,53,Woodlands,STANDARD,2023-03-14,true
C000750,Julie,Larsen,Male,32,Woodlands,GOLD,2023-06-21,true
C000751,Heather,Jones,Male,51,Woodlands,SILVER,2023-10-20,false
C000753,Sandra,Taylor,Female,34,Ang Mo Kio,STANDARD,2021-11-09,false
C000755,Jimmy,Lewis,Male,38,Punggol,GOLD,2024-04-03,false
C000756,Amy,Young,Female,52,Bedok,PLATINUM,2026-03-07,true
C000760,April,Burns,Male,23,Toa Payoh,PLATINUM,2022-04-23,true
C000762,Jennifer,Melendez,Female,25,Bishan,PLATINUM,2024-11-04,true
C000763,Daniel,Oliver,Male,38,Tampines,STANDARD,2023-04-17,true
C000764,Johnny,Jordan,Female,57,Tampines,GOLD,2025-12-01,true
C000768,Terri,Davis,Male,47,Punggol,STANDARD,2025-05-27,true
C000770,Christopher,Tate,Male,54,Bedok,GOLD,2026-04-30,true
C000771,Brandon,Brooks,Female,62,Bedok,SILVER,2025-03-10,true
C000774,Joseph,Clark,Female,66,Singapore,PLATINUM,2024-01-07,true
C000778,Scott,Maldonado,Female,40,Ang Mo Kio,GOLD,2021-08-10,true
C000779,Jennifer,Williamson,Female,28,Punggol,GOLD,2023-01-18,true
C000780,Johnny,Allison,Male,34,Toa Payoh,STANDARD,2025-02-25,true
C000781,Shelly,Carr,Male,67,Bedok,GOLD,2025-01-25,true
C000783,Kari,Brown,Female,27,Toa Payoh,PLATINUM,2023-01-10,true
C000784,Diana,Hernandez,Male,28,Punggol,SILVER,2024-12-19,true
C000785,Brian,White,Female,38,Singapore,GOLD,2025-10-18,true
C000786,Michael,Dougherty,Female,35,Bishan,GOLD,2025-12-06,true
C000787,Bryan,Orozco,Female,34,Jurong,SILVER,2025-09-06,false
C000788,Shawn,Friedman,Male,18,Ang Mo Kio,GOLD,2024-10-06,true
C000789,James,Mejia,Male,48,Tampines,STANDARD,2022-11-03,true
C000790,Ricky,Erickson,Female,35,Toa Payoh,PLATINUM,2023-05-20,true
C000791,Courtney,Johnson,Male,69,Bedok,STANDARD,2022-05-02,false
C000792,Jeremy,Stone,Male,63,Toa Payoh,SILVER,2022-12-27,true
C000793,Gregory,Golden,Male,42,Toa Payoh,GOLD,2024-05-26,false
C000794,Timothy,Stevenson,Female,45,Ang Mo Kio,PLATINUM,2022-05-07,true
C000797,Stacey,Hernandez,Female,38,Tampines,STANDARD,2024-06-30,true
C000801,Shannon,Schmidt,Female,57,Punggol,PLATINUM,2023-09-02,true
C000802,Dawn,Vaughan,Female,29,Bishan,PLATINUM,2022-04-01,true
C000803,Jackie,Johnson,Male,27,Bishan,SILVER,2025-05-23,true
C000804,Yolanda,Bowen,Male,19,Punggol,GOLD,2022-04-14,true
C000806,Catherine,Powell,Male,58,Punggol,PLATINUM,2026-03-28,false
C000808,Angel,Smith,Female,20,Woodlands,SILVER,2021-11-29,true
C000809,Sabrina,Mcintosh,Male,26,Bishan,GOLD,2023-06-17,true
C000810,Ashley,Brown,Female,32,Singapore,STANDARD,2023-03-24,true
C000811,Leslie,Chen,Male,50,Bedok,STANDARD,2022-05-09,false
C000813,Sarah,Simmons,Male,19,Bedok,GOLD,2024-05-27,true
C000814,Crystal,Gonzalez,Female,32,Bishan,STANDARD,2023-12-20,true
C000815,Susan,Beck,Male,54,Jurong,STANDARD,2023-06-19,true
C000817,Scott,Lopez,Male,28,Punggol,PLATINUM,2023-04-11,true
C000818,Ashley,Ortega,Male,67,Singapore,SILVER,2023-12-14,true
C000819,Rebecca,Thomas,Female,69,Jurong,GOLD,2024-02-12,true
C000820,Ashley,Guzman,Male,46,Woodlands,PLATINUM,2026-02-22,true
C000821,Brittany,Sandoval,Female,48,Ang Mo Kio,SILVER,2023-12-16,true
C000822,Levi,Cooper,Female,57,Tampines,PLATINUM,2024-02-19,true
C000824,Anna,Wood,Male,66,Punggol,SILVER,2025-05-04,true
C000825,Travis,Perry,Male,32,Yishun,SILVER,2024-05-05,true
C000826,Patricia,Guzman,Female,65,Woodlands,STANDARD,2025-09-19,true
C000827,Carl,Meyer,Female,29,Woodlands,PLATINUM,2022-05-22,true
C000828,Steven,Hunt,Male,22,Tampines,PLATINUM,2025-08-15,false
C000830,Patrick,Werner,Male,44,Punggol,PLATINUM,2022-02-03,false
C000831,Anthony,Burnett,Female,69,Jurong,STANDARD,2025-07-06,true
C000833,Stephanie,Ayala,Male,40,Yishun,STANDARD,2022-09-30,true
C000834,Ryan,Johns,Female,29,Singapore,GOLD,2026-01-11,false
C000835,Carla,Martinez,Female,28,Tampines,PLATINUM,2025-07-11,true
C000836,Derrick,Martinez,Male,37,Tampines,PLATINUM,2022-02-21,true
C000840,Christine,Hill,Male,60,Jurong,PLATINUM,2026-06-13,true
C000842,Carolyn,Mejia,Male,29,Woodlands,STANDARD,2023-04-12,true
C000843,Michael,Williams,Male,47,Singapore,GOLD,2021-12-26,true
C000844,Lori,Page,Female,46,Bedok,STANDARD,2026-06-01,true
C000845,Michael,Rosales,Male,49,Bedok,STANDARD,2022-10-09,true
C000846,Elizabeth,Greene,Male,63,Bishan,STANDARD,2024-08-26,false
C000849,Mark,Romero,Male,51,Jurong,STANDARD,2023-11-27,true
C000850,Dylan,Guzman,Female,48,Jurong,PLATINUM,2022-07-21,true
C000851,Amy,Taylor,Male,25,Yishun,SILVER,2022-05-26,false
C000852,Tanner,Stanley,Female,55,Punggol,PLATINUM,2026-07-04,true
C000853,Jessica,Lawrence,Female,59,Toa Payoh,SILVER,2022-04-16,true
C000854,Samantha,Franklin,Male,47,Yishun,SILVER,2023-01-22,true
C000855,Ann,Hines,Male,43,Woodlands,STANDARD,2025-06-29,false
C000856,Alec,Frazier,Female,31,Yishun,PLATINUM,2021-10-31,true
C000860,John,Burns,Female,40,Toa Payoh,GOLD,2022-02-25,true
C000863,Amanda,Mcconnell,Male,36,Ang Mo Kio,STANDARD,2023-10-08,true
C000864,Elizabeth,Blankenship,Female,55,Bishan,PLATINUM,2023-07-10,false
C000866,Krista,Williams,Male,41,Bishan,SILVER,2026-03-14,true
C000867,Ryan,Bates,Male,25,Jurong,PLATINUM,2022-03-15,false
C000869,Katelyn,Cooley,Female,61,Ang Mo Kio,SILVER,2023-07-21,false
C000870,Julia,Lopez,Male,66,Tampines,GOLD,2025-10-21,true
C000872,Melinda,Bradford,Male,40,Ang Mo Kio,STANDARD,2023-02-01,false
C000875,Janice,Molina,Female,32,Woodlands,STANDARD,2025-02-15,false
C000876,Hailey,Rubio,Female,60,Bedok,PLATINUM,2023-01-30,false
C000878,Margaret,Williams,Male,25,Toa Payoh,STANDARD,2024-02-06,false
C000879,Mary,Hernandez,Female,20,Woodlands,GOLD,2024-07-18,true
C000880,Travis,Barrett,Female,38,Punggol,STANDARD,2025-01-14,true
C000882,Nicholas,Johnson,Male,37,Woodlands,GOLD,2024-08-28,true
C000885,Angie,Hall,Female,25,Bedok,PLATINUM,2021-08-14,false
C000886,Taylor,Burns,Male,20,Punggol,SILVER,2025-09-08,true
C000887,Melissa,Santiago,Female,37,Yishun,STANDARD,2024-08-08,true
C000890,Joseph,Rojas,Male,68,Ang Mo Kio,SILVER,2023-12-03,true
C000891,Richard,King,Female,48,Woodlands,PLATINUM,2021-12-31,true
C000893,Glen,Griffin,Female,28,Punggol,SILVER,2025-04-29,false
C000895,Charles,Hayes,Female,21,Woodlands,SILVER,2022-04-09,true
C000899,Michelle,Khan,Female,26,Jurong,GOLD,2024-05-16,true
C000901,Alexis,Tran,Female,36,Bedok,STANDARD,2022-04-29,true
C000902,Rickey,Khan,Male,33,Jurong,SILVER,2024-11-14,true
C000903,Jennifer,Rivers,Female,52,Tampines,GOLD,2023-04-03,true
C000906,Patricia,Rivas,Male,35,Bishan,PLATINUM,2024-10-12,false
C000907,Gary,Blevins,Male,59,Bedok,GOLD,2023-10-26,false
C000909,Jason,Brown,Male,29,Jurong,SILVER,2023-01-15,true
C000910,Randall,Leach,Male,23,Jurong,GOLD,2021-09-25,false
C000911,Loretta,Boyer,Male,51,Woodlands,SILVER,2022-10-28,true
C000912,Andrew,Alvarado,Male,36,Bishan,GOLD,2024-12-17,true
C000915,Mark,White,Female,43,Ang Mo Kio,STANDARD,2024-05-17,true
C000916,Lisa,Greer,Male,50,Punggol,PLATINUM,2024-01-31,true
C000917,Chase,Kelly,Male,40,Singapore,STANDARD,2025-03-09,true
C000919,Jessica,Wilson,Male,18,Woodlands,STANDARD,2021-11-27,false
C000926,Shawn,Fisher,Female,58,Toa Payoh,GOLD,2024-09-17,true
C000927,Jeffrey,Guerra,Male,52,Yishun,STANDARD,2023-06-26,false
C000928,Elizabeth,Allen,Female,43,Tampines,STANDARD,2023-09-05,true
C000931,Paul,Kelly,Male,28,Singapore,STANDARD,2025-06-20,true
C000933,Joseph,Price,Female,25,Jurong,GOLD,2025-08-24,true
C000934,James,Rosales,Female,55,Bedok,STANDARD,2025-10-05,true
C000937,Carla,Smith,Female,22,Ang Mo Kio,STANDARD,2025-12-02,true
C000938,Tony,Kim,Female,24,Jurong,SILVER,2026-05-22,true
C000940,Ricky,Dodson,Male,52,Bedok,SILVER,2024-01-24,true
C000943,Elizabeth,Lee,Female,61,Yishun,PLATINUM,2024-05-09,true
C000946,Veronica,Dunn,Female,37,Toa Payoh,SILVER,2025-07-05,false
C000948,Dustin,Beck,Male,42,Woodlands,GOLD,2022-10-21,true
C000949,Eric,Mills,Female,67,Punggol,STANDARD,2024-07-11,false
C000950,Wendy,Robinson,Male,32,Ang Mo Kio,SILVER,2022-05-15,true
C000951,Eric,Ortiz,Male,41,Ang Mo Kio,GOLD,2022-01-29,true
C000952,Andrew,York,Male,18,Bedok,PLATINUM,2023-11-10,false
C000956,Patricia,Hernandez,Female,70,Jurong,STANDARD,2024-06-16,true
C000958,Madison,Stewart,Female,24,Woodlands,GOLD,2024-05-26,false
C000959,Kathryn,Garcia,Female,26,Ang Mo Kio,STANDARD,2025-04-22,true
C000961,Ian,Hendricks,Male,25,Yishun,STANDARD,2025-02-18,true
C000964,Robert,Miller,Female,34,Bishan,STANDARD,2023-04-20,true
C000965,Angela,Scott,Male,26,Tampines,PLATINUM,2024-02-12,true
C000966,Monica,Douglas,Female,68,Punggol,SILVER,2023-11-06,false
C000968,Caleb,Reed,Male,36,Woodlands,SILVER,2024-03-04,true
C000969,Susan,Garcia,Male,20,Punggol,GOLD,2023-03-24,true
C000970,Isaiah,Dominguez,Female,55,Jurong,SILVER,2024-01-01,true
C000971,Samantha,Maddox,Female,68,Jurong,STANDARD,2023-12-13,false
C000972,David,Hutchinson,Male,30,Singapore,STANDARD,2022-04-18,false
C000973,Charles,Moore,Male,60,Toa Payoh,GOLD,2024-12-12,true
C000974,Christopher,Brown,Male,57,Yishun,PLATINUM,2025-04-05,false
C000975,Jennifer,Hernandez,Male,63,Toa Payoh,GOLD,2023-09-17,true
C000976,Jacqueline,Vang,Female,48,Ang Mo Kio,SILVER,2025-09-20,true
C000977,Crystal,Richards,Female,20,Ang Mo Kio,STANDARD,2023-04-21,true
C000979,Jose,Reed,Male,25,Punggol,SILVER,2024-01-30,true
C000980,Mary,Bowman,Male,55,Toa Payoh,SILVER,2023-05-31,true
C000981,Tracy,Gutierrez,Female,58,Bishan,STANDARD,2022-09-27,true
C000982,Michael,Newman,Male,18,Tampines,PLATINUM,2023-12-02,true
C000984,Elizabeth,Marshall,Female,57,Jurong,STANDARD,2021-11-02,false
C000985,Don,White,Male,54,Jurong,PLATINUM,2022-01-28,false
C000987,Tammy,Parrish,Male,19,Toa Payoh,SILVER,2024-09-13,true
C000991,Katie,Hester,Male,42,Bedok,PLATINUM,2022-04-17,true
C000995,Lauren,Snyder,Female,53,Singapore,PLATINUM,2023-06-01,true
C000996,Charles,Roman,Male,61,Bishan,PLATINUM,2022-02-09,false
C000999,Kim,Tucker,Female,38,Tampines,SILVER,2021-10-27,true
C001001,Zoe,West,Female,44,Singapore,GOLD,2021-09-18,true
C001003,Kim,Andrews,Female,62,Tampines,SILVER,2026-06-30,true
C001005,Heather,Lowe,Male,63,Bedok,SILVER,2025-08-11,false
C001006,Erin,Wang,Male,45,Jurong,GOLD,2023-06-07,true
C001007,Valerie,Miles,Female,70,Toa Payoh,SILVER,2023-04-20,false
C001009,Sherry,Cardenas,Male,23,Punggol,PLATINUM,2024-11-02,true
C001014,Hannah,Parker,Female,51,Tampines,STANDARD,2023-09-26,true
C001016,Amy,Nolan,Female,68,Jurong,SILVER,2023-01-28,true
C001017,Jenna,Gray,Male,56,Tampines,SILVER,2024-12-11,true
C001018,Eric,Mcdaniel,Female,32,Toa Payoh,PLATINUM,2022-08-27,true
C001021,Natalie,Cooke,Male,25,Yishun,GOLD,2024-12-07,false
C001023,Michelle,Walsh,Female,20,Ang Mo Kio,SILVER,2026-06-02,false
C001024,Manuel,Hopkins,Female,67,Bishan,SILVER,2022-03-26,true
C001027,Timothy,Casey,Male,41,Woodlands,PLATINUM,2025-09-04,false
C001029,Mariah,Hodges,Male,38,Toa Payoh,STANDARD,2024-06-08,true
C001030,Taylor,Ramirez,Female,46,Toa Payoh,GOLD,2025-09-24,true
C001032,Alexis,Garza,Female,70,Jurong,SILVER,2021-09-11,false
C001035,Christopher,Morris,Male,33,Bishan,GOLD,2024-11-20,true
C001039,Lisa,Johnson,Male,24,Bedok,SILVER,2021-11-27,true
C001044,Brittany,Riddle,Male,61,Yishun,GOLD,2023-06-29,true
C001045,Krista,Walker,Male,20,Ang Mo Kio,PLATINUM,2025-09-24,false
C001046,Kenneth,Taylor,Male,23,Jurong,SILVER,2023-12-24,false
C001048,Tonya,Sparks,Female,48,Woodlands,STANDARD,2023-06-07,true
C001052,Jill,Morrison,Male,23,Yishun,SILVER,2022-04-10,false
C001054,Jared,Carpenter,Male,18,Bedok,STANDARD,2021-09-04,true
C001055,Reginald,Bradford,Male,44,Yishun,STANDARD,2024-06-12,true
C001057,Daniel,Campbell,Male,24,Punggol,GOLD,2024-07-07,true
C001058,Sheri,Black,Male,34,Tampines,STANDARD,2026-01-03,true
C001059,Amanda,Lucas,Female,44,Punggol,STANDARD,2025-10-10,true
C001060,William,Burns,Male,37,Woodlands,GOLD,2024-05-28,true
C001061,Danielle,Macias,Male,20,Tampines,GOLD,2025-06-13,true
C001062,David,Chung,Male,50,Toa Payoh,PLATINUM,2022-04-29,true
C001064,Matthew,Robinson,Female,66,Bedok,STANDARD,2022-12-24,true
C001065,Gina,Vasquez,Female,33,Jurong,SILVER,2022-03-16,true
C001068,Kathryn,Patterson,Female,66,Woodlands,SILVER,2021-10-18,true
C001069,Eric,Martin,Male,56,Ang Mo Kio,STANDARD,2023-02-08,false
C001070,Valerie,Blackwell,Female,41,Bedok,GOLD,2025-06-20,true
C001071,Bruce,Ellison,Male,53,Singapore,PLATINUM,2021-11-12,true
C001072,Michael,Wallace,Female,58,Toa Payoh,GOLD,2025-04-15,true
C001073,Angela,Barnes,Female,33,Tampines,SILVER,2021-09-09,true
C001076,Amy,Cruz,Female,64,Toa Payoh,PLATINUM,2025-09-28,true
C001077,Lynn,Fitzpatrick,Female,69,Toa Payoh,STANDARD,2025-05-21,true
C001080,Jennifer,Boyd,Male,39,Woodlands,SILVER,2021-12-28,true
C001082,Henry,Miles,Female,32,Woodlands,SILVER,2026-03-11,true
C001083,Charles,Barnes,Male,45,Bishan,GOLD,2024-01-31,true
C001084,Krystal,Gibson,Male,57,Punggol,PLATINUM,2024-03-22,true
C001085,Joshua,Lopez,Female,61,Tampines,PLATINUM,2023-12-22,false
C001087,Christina,Dean,Female,64,Ang Mo Kio,GOLD,2022-02-19,true
C001090,Jacqueline,Jacobson,Male,53,Jurong,GOLD,2022-10-15,true
C001092,Donald,Warner,Female,43,Woodlands,GOLD,2026-02-25,true
C001093,Amanda,Lee,Female,51,Singapore,SILVER,2023-11-04,false
C001095,Mary,Sullivan,Male,43,Woodlands,GOLD,2024-11-13,true
C001096,Richard,Moss,Female,38,Singapore,SILVER,2024-04-06,true
C001098,Peter,Benton,Female,61,Punggol,SILVER,2024-01-20,true
C001100,Teresa,Morris,Female,19,Jurong,GOLD,2024-05-23,true
C001101,Daniel,Chang,Female,28,Singapore,STANDARD,2022-11-09,true
C001102,Kenneth,Adams,Male,49,Yishun,STANDARD,2024-02-29,true
C001103,Jeff,Contreras,Male,69,Punggol,SILVER,2024-04-04,true
C001104,Melissa,Hughes,Female,54,Yishun,PLATINUM,2025-11-18,false
C001105,Hannah,House,Male,55,Singapore,PLATINUM,2021-09-04,false
C001106,Thomas,Little,Male,31,Toa Payoh,PLATINUM,2021-08-28,true
C001107,Eileen,Sanchez,Male,61,Bishan,STANDARD,2023-07-30,true
C001108,Robert,Murphy,Male,41,Woodlands,PLATINUM,2022-06-04,true
C001110,Joseph,Rivas,Female,66,Toa Payoh,SILVER,2025-12-09,true
C001111,Nicholas,Hubbard,Female,54,Toa Payoh,PLATINUM,2021-12-21,true
C001112,Paul,Lee,Female,34,Toa Payoh,SILVER,2023-11-10,true
C001113,Nicholas,Castaneda,Female,38,Bedok,STANDARD,2021-11-07,true
C001114,Jennifer,Schroeder,Female,38,Toa Payoh,PLATINUM,2023-04-21,false
C001117,Eric,Huerta,Female,50,Tampines,GOLD,2024-11-19,true
C001118,Gordon,Brown,Female,48,Bishan,SILVER,2022-09-26,true
C001119,Marcus,Merritt,Male,36,Singapore,PLATINUM,2026-01-21,true
C001120,Kenneth,Brown,Male,46,Singapore,SILVER,2022-05-24,false
C001121,Cindy,White,Male,42,Bedok,SILVER,2022-08-02,true
C001122,Jesus,Jones,Male,25,Yishun,SILVER,2025-11-03,false
C001123,Erica,Gomez,Female,69,Toa Payoh,SILVER,2023-02-13,true
C001124,Raymond,Dixon,Female,49,Tampines,STANDARD,2022-07-27,true
C001125,Kevin,Wright,Female,59,Tampines,PLATINUM,2025-02-07,true
C001127,Steven,Dawson,Male,21,Woodlands,GOLD,2022-01-27,true
C001128,Christopher,Parker,Male,63,Bishan,SILVER,2023-12-30,true
C001131,Jessica,Branch,Male,42,Ang Mo Kio,GOLD,2024-11-28,true
C001132,Paul,Anthony,Female,19,Punggol,GOLD,2024-02-26,true
C001133,Danny,Parker,Male,42,Jurong,PLATINUM,2021-09-02,true
C001135,Rebecca,Scott,Female,22,Bedok,SILVER,2023-07-21,true
C001136,Kevin,Hamilton,Male,39,Woodlands,SILVER,2021-09-22,true
C001140,Christopher,Rich,Male,55,Yishun,STANDARD,2024-09-29,true
C001141,Mary,Reed,Male,38,Jurong,STANDARD,2025-01-21,false
C001144,Zachary,Miller,Female,60,Tampines,GOLD,2024-09-15,true
C001145,John,Rogers,Female,18,Tampines,SILVER,2022-06-20,true
C001147,Tammy,Conner,Female,60,Tampines,GOLD,2026-04-26,false
C001148,Victoria,Brown,Female,45,Woodlands,SILVER,2022-05-12,true
C001149,Andrew,Campos,Female,29,Woodlands,STANDARD,2023-04-05,true
