driver_id,driver_name,vehicle_type,city,rating,status
D00459,Tonya Jones,Hatchback,Ang Mo Kio,3.71,Active
D00460,Brenda Martinez,Mpv,Tampines,4.93,Active
D00461,Emily Wells,Premium,Bedok,4.17,Active
D00462,Ryan Bailey Jr.,Hatchback,Yishun,4.6,Active
D00463,Robert Greene,Mpv,Yishun,4.94,Active
D00464,Christine Chavez,Hatchback,Singapore,4.42,Active
D00465,Stacey Fitzgerald,Hatchback,Bishan,4.82,Active
D00466,Nathaniel Stone,Electric,Punggol,4.48,Active
D00467,Diana Rangel,Sedan,Tampines,3.96,Active
D00468,Brenda Flynn,Premium,Jurong,3.97,Active
D00469,Mark Holland,Premium,Yishun,4.22,Active
D00470,Nicole Hammond,Mpv,Bedok,3.56,Active
D00471,Dakota Brown,Sedan,Punggol,3.5,Active
D00472,Zachary Mclean,Electric,Woodlands,3.57,Active
D00473,Christopher Martin,Suv,Jurong,4.83,Active
D00474,Krystal Walker,Premium,Yishun,4.76,Inactive
D00475,Sandra Salazar,Hatchback,Punggol,4.09,Inactive
D00476,Christine Mora,Suv,Yishun,4.84,Active
D00477,Linda Obrien,Electric,Ang Mo Kio,4.37,Active
D00478,Madeline Foster,Hatchback,Toa Payoh,4.5,Active
D00479,Eric Rodriguez,Suv,Ang Mo Kio,4.7,Active
D00480,Jessica Knox,Mpv,Yishun,3.83,Active
D00481,Corey Oconnor,Electric,Yishun,3.88,Active
D00482,Bradley Davidson,Electric,Bedok,4.97,Active
D00483,Dana Black,Premium,Punggol,4.7,Active
D00484,Mike Crane,Premium,Punggol,4.71,Active
D00485,Matthew Mills,Mpv,Bedok,3.77,Active
D00486,Tyler Krause,Suv,Punggol,4.16,Active
D00487,Kenneth Walsh,Mpv,Tampines,4.11,Suspended
D00488,Joseph Phillips,Suv,Singapore,4.91,Active
D00489,Brendan Ware,Premium,Toa Payoh,4.57,Inactive
D00490,Steven Carey,Premium,Yishun,4.46,Active
D00491,Kimberly Salinas,Sedan,Jurong,4.25,Inactive
D00492,Brendan Johnston,Hatchback,Bishan,4.25,Active
D00493,Jose Carlson,Suv,Woodlands,4.15,Active
D00494,Chris Lara,Hatchback,Woodlands,3.61,Active
D00495,Tiffany Welch,Mpv,Toa Payoh,4.38,Active
D00496,Tina Gamble,Sedan,Singapore,3.81,Inactive
D00497,Jamie Robbins,Mpv,Singapore,4.48,Inactive
D00498,Michelle Burton,Sedan,Punggol,4.58,Inactive
D00499,Erin Lambert,Mpv,Jurong,4.86,Active
D00500,Justin Brown,Sedan,Yishun,4.13,Inactive
D00501,Lisa Lewis,Mpv,Singapore,4.93,Inactive
D00502,Katelyn Jensen,Mpv,Woodlands,4.67,Active
D00503,Hunter Mendez,Hatchback,Woodlands,4.7,Active
D00504,Elizabeth Gould,Electric,Toa Payoh,3.64,Active
D00505,Jamie Farley,Sedan,Ang Mo Kio,4.07,Active
D00506,Erika Fletcher,Hatchback,Yishun,3.93,Active
D00507,Dawn Arnold,Hatchback,Tampines,3.9,Inactive
D00508,Aaron Morales,Mpv,Woodlands,4.19,Active
D00509,Daniel Serrano,Sedan,Toa Payoh,4.65,Active
D00510,Dominique Rowland,Sedan,Woodlands,4.02,Inactive
D00511,Christopher Johnson,Electric,Punggol,4.15,Active
D00512,Alyssa Peterson,Electric,Punggol,4.99,Active
D00513,Jill Hickman,Electric,Ang Mo Kio,3.61,Active
D00514,Lauren Jimenez,Mpv,Bedok,4.98,Active
D00515,Stephen Hart,Suv,Bishan,3.86,Active
D00516,Latoya Moore,Premium,Yishun,3.56,Active
D00517,Daniel Gonzales,Premium,Bishan,4.85,Active
D00518,Gary Carr,Mpv,Yishun,3.7,Active
D00519,Sean Rollins,Sedan,Ang Mo Kio,4.19,Active
D00520,Charlotte Rogers,Sedan,Yishun,3.5,Active
D00521,Hannah Thompson,Premium,Bishan,3.68,Active
D00522,Douglas Carlson,Suv,Yishun,3.85,Active
D00523,Joseph Jackson,Sedan,Woodlands,3.58,Active
D00524,Kevin Diaz,Premium,Ang Mo Kio,3.81,Active
D00525,Chelsea Diaz,Mpv,Woodlands,3.76,Active
D00526,Steven Thomas,Suv,Bishan,3.54,Active
D00527,Laura Mckee,Premium,Toa Payoh,4.18,Active
D00528,Marisa Allen,Suv,Yishun,4.03,Active
D00529,Lori English,Suv,Tampines,4.38,Active
D00530,Nicholas Glenn,Hatchback,Punggol,3.79,Active
D00531,Laura Olson,Hatchback,Woodlands,3.82,Active
D00532,Jennifer Arnold,Electric,Bedok,4.75,Active
D00533,Maria Wilson,Suv,Singapore,3.55,Active
D00534,Laura Jones,Sedan,Bedok,3.56,Active
D00535,Joseph Vasquez,Sedan,Toa Payoh,4.63,Active
D00536,Christopher Reese,Suv,Toa Payoh,4.85,Inactive
D00537,Diana Graham,Premium,Singapore,3.73,Active
D00538,Emily Nicholson,Hatchback,Bedok,4.87,Active
D00539,Andrea Moore,Premium,Bishan,4.27,Active
D00540,Joan Payne,Premium,Jurong,3.85,Active
D00541,John Trujillo,Mpv,Jurong,4.66,Active
D00542,Brett Acosta,Hatchback,Yishun,4.73,Active
D00543,John Marsh DDS,Electric,Singapore,3.64,Active
D00544,Brian Fox MD,Suv,Tampines,4.64,Inactive
D00545,Jennifer Sullivan,Mpv,Tampines,4.31,Active
D00546,Olivia Hughes,Mpv,Punggol,3.87,Active
D00547,Ronald Bentley,Sedan,Bishan,4.27,Active
D00548,Timothy Benjamin,Suv,Toa Payoh,4.29,Active
D00549,Marilyn Ward,Mpv,Toa Payoh,3.63,Active
D00550,Kathleen Reyes,Electric,Jurong,4.87,Active
D00551,Laura Miranda,Hatchback,Punggol,3.91,Active
D00552,Rachel Foster,Premium,Bishan,4.57,Active
D00553,Robert Brown,Sedan,Bishan,3.51,Active
D00554,Kelly Pace,Suv,Singapore,3.63,Inactive
D00555,Cathy Farrell,Premium,Tampines,4.61,Active
D00556,Trevor Allen,Electric,Ang Mo Kio,3.63,Active
D00557,Antonio Simmons,Suv,Woodlands,4.04,Active
D00558,Debra King,Hatchback,Singapore,4.32,Active
D00559,Mary Nash,Electric,Jurong,4.99,Active
D00560,Robert Conley,Sedan,Bedok,3.87,Active
D00561,James Guerrero,Suv,Tampines,3.88,Active
D00562,Eric Foster,Premium,Ang Mo Kio,4.21,Active
D00563,Nancy Acevedo,Suv,Singapore,4.61,Inactive
D00564,Jason Lee,Sedan,Jurong,4.42,Active
D00565,Vickie Hendricks,Sedan,Ang Mo Kio,4.38,Active
D00566,Michael James,Premium,Bedok,4.34,Active
D00567,Sandra Williams,Suv,Ang Mo Kio,4.53,Active
D00568,Stephanie Hughes,Mpv,Jurong,4.17,Active
D00569,Katie Deleon,Hatchback,Jurong,4.93,Active
D00570,Cynthia George,Hatchback,Bedok,4.06,Active
D00571,John Peterson,Sedan,Tampines,4.84,Active
D00572,Vanessa Sanders,Sedan,Bishan,4.31,Active
D00573,Tonya Booth,Premium,Yishun,4.9,Suspended
D00574,Christina Estrada,Hatchback,Ang Mo Kio,4.69,Active
D00575,Douglas Sharp,Sedan,Tampines,4.13,Active
D00576,Tonya Gibson,Suv,Yishun,3.82,Inactive
D00577,Anthony Rodriguez,Mpv,Tampines,3.54,Active
D00578,Michael Morrison,Suv,Jurong,4.11,Active
D00579,Mr. Nathaniel Robertson,Premium,Bedok,3.59,Active
D00580,Victor Hughes,Mpv,Bishan,4.08,Active
D00581,Matthew Hall,Sedan,Bedok,4.28,Inactive
D00582,Pamela Floyd,Mpv,Bishan,4.42,Active
D00583,Jonathan Le,Electric,Ang Mo Kio,4.78,Active
D00584,Colin Lee,Electric,Woodlands,4.38,Active
D00585,Scott King,Electric,Jurong,4.19,Active
D00586,Frederick Finley,Hatchback,Yishun,4.77,Active
D00587,Andrew Frederick,Hatchback,Ang Mo Kio,4.07,Active
D00588,Nicholas Zuniga,Hatchback,Toa Payoh,3.75,Inactive
D00589,Amanda Smith,Premium,Jurong,3.74,Active
D00590,Jessica Thompson,Premium,Singapore,4.39,Active
D00591,Anthony Lewis,Mpv,Punggol,3.94,Active
D00592,Robyn Garrett,Hatchback,Bishan,3.8,Active
D00593,Thomas Stewart,Electric,Tampines,3.88,Active
D00594,Jessica Day,Hatchback,Woodlands,4.3,Active
D00595,Jennifer Sherman,Mpv,Bishan,4.14,Active
D00596,Grant Wilson,Electric,Bedok,4.7,Active
D00597,David George,Electric,Tampines,3.84,Active
D00598,Sonya Miller,Hatchback,Tampines,3.72,Active
D00599,Erika Vasquez,Suv,Tampines,3.65,Active
D00600,Molly Thompson,Premium,Punggol,4.48,Active
D00601,Larry Fleming,Suv,Ang Mo Kio,3.74,Active
D00602,Morgan Flores,Mpv,Jurong,3.56,Active
D00603,Lawrence Martin,Electric,Yishun,4.55,Active
D00604,Tonya Duran,Electric,Jurong,4.41,Active
D00605,Kyle Perez,Premium,Punggol,3.56,Active
D00606,Cindy Ibarra,Electric,Punggol,4.95,Active
D00607,John Lee,Electric,Bedok,4.26,Active
D00608,Christopher Valdez,Hatchback,Yishun,4.32,Active
D00609,Andrea Davis,Sedan,Toa Payoh,3.62,Active
D00610,David Griffin,Hatchback,Bishan,4.08,Active
D00611,Lindsey Diaz,Premium,Ang Mo Kio,4.4,Active
D00612,Charles Bell,Sedan,Singapore,3.84,Active
D00613,Chad Flores,Suv,Punggol,3.9,Active
D00614,Stacey Carpenter,Mpv,Singapore,3.92,Active
D00615,Russell Garcia,Sedan,Woodlands,4.36,Active
D00616,Elizabeth Wilson,Premium,Yishun,4.12,Active
D00617,William Miranda,Suv,Singapore,4.79,Active
D00618,William Williams,Electric,Yishun,4.46,Active
D00619,Nancy Grant,Premium,Bishan,4.71,Active
D00620,Felicia Smith,Electric,Jurong,3.89,Active
D00621,Michael Riley,Hatchback,Bedok,4.72,Active
D00622,David Shepherd,Mpv,Singapore,4.93,Active
D00623,Lori Munoz MD,Sedan,Toa Payoh,3.62,Active
D00624,Brittany Christian,Electric,Bishan,4.55,Active
D00625,Christian Bray,Suv,Woodlands,3.82,Active
D00626,Michael Brady,Electric,Yishun,4.29,Active
D00627,Stacy Ross MD,Hatchback,Woodlands,4.65,Active
D00628,Caleb Taylor,Suv,Woodlands,3.96,Active
D00629,Ronald Coleman,Sedan,Bishan,4.38,Active
D00630,John Flores,Sedan,Yishun,4.9,Active
D00631,Ronald Gutierrez,Hatchback,Yishun,4.25,Active
D00632,Jamie Underwood,Premium,Punggol,4.91,Active
D00633,Norma Fox,Premium,Woodlands,4.03,Active
D00634,Cole Arnold,Electric,Tampines,4.39,Active
D00635,Andrea Clark,Mpv,Toa Payoh,4.33,Active
D00636,Christopher Brown,Suv,Bedok,4.81,Suspended
D00637,James Norman,Electric,Ang Mo Kio,3.74,Active
D00638,Ann Valenzuela,Electric,Toa Payoh,4.6,Active
D00639,Amy Woods,Mpv,Bishan,3.83,Active
D00640,William Chambers,Suv,Ang Mo Kio,4.19,Active
D00641,Frank Munoz,Mpv,Tampines,4.32,Active
D00642,Alicia Mathews,Mpv,Yishun,4.36,Active
D00643,Amanda Anderson,Premium,Ang Mo Kio,4.71,Active
D00644,Jacqueline Deleon,Mpv,Bishan,3.99,Active
D00645,Gregory Hodge,Mpv,Toa Payoh,4.33,Active
D00646,Lindsay Mccoy,Premium,Bedok,3.74,Active
D00647,Jennifer Wright,Hatchback,Tampines,4.6,Active
D00648,Adam Jones,Suv,Jurong,4.56,Active
D00649,Linda Vargas,Suv,Singapore,3.74,Active
D00650,Emily Ferguson,Electric,Singapore,3.95,Active
D00651,Luis Obrien,Premium,Woodlands,3.66,Active
D00652,Rebecca May,Suv,Yishun,3.9,Active
D00653,Amber Hicks,Hatchback,Ang Mo Kio,3.88,Active
D00654,Karen Hill,Mpv,Jurong,3.63,Active
D00655,Daniel Stephens,Premium,Ang Mo Kio,4.9,Active
D00656,Jacob Lee,Electric,Toa Payoh,4.11,Active
D00657,Benjamin Chang,Mpv,Ang Mo Kio,3.79,Active
D00658,James Sweeney,Electric,Singapore,4.55,Active
D00659,Joseph Mcclain,Hatchback,Jurong,3.66,Active
D00660,Fernando Johnson,Hatchback,Singapore,4.98,Active
D00661,Kevin Cook,Sedan,Bishan,4.91,Active
D00662,Steven Mcmillan,Premium,Tampines,3.61,Active
D00663,Felicia Williams,Electric,Woodlands,4.08,Active
D00664,Eric Mathis,Sedan,Bedok,3.65,Suspended
D00665,Gary Murphy,Electric,Singapore,4.89,Active
D00666,Michael Lopez,Mpv,Woodlands,4.83,Active
D00667,Heather Vaughan,Hatchback,Punggol,3.79,Active
D00668,Linda Fry,Sedan,Punggol,4.69,Active
D00669,Scott Costa,Premium,Bishan,4.3,Active
D00670,Christina Tran,Premium,Tampines,3.7,Active
D00671,Stephanie Henderson,Suv,Jurong,4.11,Active
D00672,Terry Moreno,Sedan,Yishun,3.7,Active
D00673,Lori Johnson,Sedan,Bedok,3.73,Active
D00674,Ryan Henderson,Hatchback,Singapore,3.72,Inactive
D00675,Pamela Smith,Mpv,Yishun,4.31,Inactive
D00676,Mrs. Mary Morris,Electric,Ang Mo Kio,4.6,Active
D00677,Mary Salinas,Sedan,Toa Payoh,3.83,Active
D00678,Megan Goodman,Premium,Punggol,3.99,Active
D00679,Garrett Hernandez,Mpv,Yishun,3.67,Active
D00680,Ariel Shelton,Suv,Tampines,3.51,Active
D00681,Jeffrey Diaz,Sedan,Yishun,3.63,Active
D00682,Amanda Brooks,Electric,Punggol,4.27,Active
D00683,Zachary Curtis,Hatchback,Punggol,3.85,Active
D00684,Catherine Goodman,Mpv,Tampines,4.7,Active
D00685,Patricia Duran,Sedan,Singapore,3.7,Inactive
D00686,Travis Boyd,Premium,Ang Mo Kio,4.26,Inactive
D00687,Jeanne Morales,Sedan,Bedok,3.94,Active
D00688,Lisa Harper,Hatchback,Woodlands,3.61,Active
D00689,Jennifer Blake,Hatchback,Bishan,4.91,Active
D00690,Kenneth Miller,Premium,Bedok,4.77,Active
D00691,Justin Bush,Mpv,Bishan,4.61,Active
D00692,Pamela Greer,Mpv,Bedok,4.24,Active
D00693,Jason Holden,Hatchback,Punggol,4.07,Active
D00694,Katherine Cameron,Sedan,Jurong,4.1,Active
D00695,Beth Johnson,Electric,Ang Mo Kio,3.86,Active
D00696,Michael Hicks,Mpv,Tampines,4.44,Active
D00697,Warren Bryan,Sedan,Punggol,4.56,Active
D00698,Darren Weaver,Electric,Woodlands,4.44,Active
D00699,Matthew Carson,Mpv,Jurong,4.74,Active
D00700,Cynthia Davis,Suv,Jurong,4.49,Active
D00701,April Miller,Premium,Toa Payoh,3.83,Active
D00702,William Nelson,Hatchback,Yishun,3.71,Suspended
D00703,Tyler Castro,Sedan,Singapore,3.83,Active
D00704,Vanessa Roman,Suv,Bishan,4.12,Active
D00705,Cindy Smith,Hatchback,Bishan,4.41,Active
D00706,Jacob Fuller,Mpv,Yishun,4.7,Active
D00707,Isabel Reyes,Premium,Tampines,3.64,Active
D00708,Maurice Williams,Premium,Yishun,3.74,Inactive
D00709,Michael Gentry,Hatchback,Jurong,4.16,Active
D00710,Jon Le,Sedan,Jurong,4.76,Active
D00711,Sarah Miranda,Premium,Bishan,4.14,Active
D00712,Eric Delgado,Sedan,Punggol,4.46,Active
D00713,Erin Mendez,Suv,Tampines,3.85,Active
D00714,Cheyenne White,Electric,Woodlands,4.02,Active
D00715,Marc Smith,Mpv,Ang Mo Kio,4.04,Active
D00716,David Rosales,Hatchback,Bishan,4.73,Active
D00717,Gary Porter,Electric,Yishun,3.9,Active
D00718,Bridget Murillo,Electric,Yishun,3.73,Active
D00719,Debra Phillips,Suv,Bedok,4.72,Active
D00720,Leslie Grimes,Electric,Yishun,4.83,Active
D00721,Oscar Marsh,Mpv,Jurong,4.56,Active
D00722,Catherine Jenkins,Mpv,Bishan,3.99,Active
D00723,Amanda Brock,Electric,Jurong,4.98,Active
D00724,Kathryn Kennedy,Premium,Yishun,3.66,Active
D00725,Mary Ewing,Mpv,Woodlands,4.97,Active
D00726,Megan Hernandez,Hatchback,Bedok,4.52,Suspended
D00727,Jermaine Thornton,Hatchback,Punggol,3.88,Active
D00728,Nathan Mitchell,Electric,Woodlands,3.73,Active
D00729,Michael Kelly,Electric,Ang Mo Kio,4.16,Active
D00730,Krista Fox,Suv,Ang Mo Kio,3.52,Active
D00731,Ryan Foster,Mpv,Punggol,4.66,Active
D00732,Michael Brown,Premium,Tampines,4.98,Active
D00733,Molly Hawkins,Electric,Bishan,4.13,Active
D00734,Lori Hernandez,Electric,Toa Payoh,3.58,Active
D00735,Melody Brown,Suv,Woodlands,5.0,Active
D00736,Antonio Nguyen,Mpv,Tampines,4.2,Active
D00737,Tiffany Clark,Hatchback,Tampines,3.5,Active
D00738,Jennifer Payne,Sedan,Woodlands,4.19,Active
D00739,Mark Kelly,Suv,Bedok,3.78,Active
D00740,Katie Ware,Sedan,Tampines,4.71,Active
D00741,Alex Simpson,Electric,Toa Payoh,3.59,Active
D00742,Amanda Martinez,Mpv,Singapore,4.9,Active
D00743,Joseph Davis,Electric,Punggol,4.4,Active
D00744,Julia Nelson,Mpv,Ang Mo Kio,4.57,Active
D00745,Alicia Freeman,Suv,Yishun,4.54,Active
D00746,Thomas Crosby,Sedan,Ang Mo Kio,4.68,Active
D00747,Lynn Smith,Hatchback,Woodlands,4.23,Active
D00748,Penny Goodwin,Hatchback,Yishun,4.17,Active
D00749,Sean Foster,Hatchback,Jurong,4.24,Active
D00750,Rachel Price,Suv,Jurong,3.78,Active
D00751,Scott Ellis,Hatchback,Tampines,4.25,Active
D00752,Barbara Ramos,Electric,Bedok,4.65,Active
D00753,Keith Farley,Suv,Yishun,4.63,Active
D00754,Ann Hicks,Mpv,Bedok,4.87,Active
D00755,William Ellis,Mpv,Bedok,4.71,Active
D00756,Robert Burns,Suv,Bedok,4.47,Active
D00757,Jennifer Gordon,Electric,Singapore,4.27,Suspended
D00758,Robin Sanders,Premium,Jurong,3.56,Active
D00759,Diana Thompson,Hatchback,Ang Mo Kio,4.54,Active
D00760,Stephanie Durham,Sedan,Singapore,3.76,Active
D00761,Ashlee Rose,Premium,Ang Mo Kio,4.24,Active
D00762,Jordan Ramirez,Hatchback,Tampines,3.86,Active
D00763,Bryan Dixon,Mpv,Yishun,3.74,Active
D00764,Tiffany Bryant,Mpv,Ang Mo Kio,4.77,Suspended
D00765,Brandi Day,Electric,Yishun,4.24,Active
D00766,Dawn Fields,Mpv,Jurong,4.99,Active
D00767,Robert Andrews,Hatchback,Bedok,3.98,Active
D00768,Phillip Brown,Electric,Toa Payoh,3.68,Active
D00769,Paul Burnett,Hatchback,Yishun,4.83,Active
D00770,Zachary Beard,Hatchback,Woodlands,4.92,Active
D00771,Evan Gonzalez,Suv,Bishan,3.61,Active
D00772,Amanda Perry,Suv,Tampines,4.54,Active
D00773,Michael Munoz,Premium,Woodlands,4.82,Active
D00774,Ms. Stacey Rodriguez MD,Suv,Woodlands,4.13,Active
D00775,Jessica Warren,Electric,Jurong,4.54,Active
D00776,Eric Bartlett,Electric,Jurong,3.7,Active
D00777,Stephanie Mcgee,Mpv,Toa Payoh,4.57,Active
D00778,Matthew Brown,Hatchback,Tampines,4.92,Active
D00779,Dawn Montgomery,Premium,Punggol,4.62,Active
D00780,Wendy Hicks,Premium,Jurong,4.49,Active
D00781,Megan Garcia,Sedan,Bishan,4.29,Active
D00782,Robert Thomas,Mpv,Tampines,4.2,Active
D00783,Shannon Vincent,Mpv,Singapore,4.53,Active
D00784,John Garcia,Sedan,Bishan,3.66,Suspended
D00785,Teresa Fowler,Sedan,Singapore,4.46,Active
D00786,David Walker,Mpv,Bishan,4.08,Active
D00787,Mr. Donald Robertson,Sedan,Bishan,4.15,Active
D00788,Katie Jackson,Electric,Yishun,3.77,Active
D00789,Gloria Wallace,Sedan,Tampines,4.61,Active
D00790,Melissa Bishop DVM,Premium,Yishun,4.19,Active
D00791,Crystal Davis,Mpv,Toa Payoh,4.55,Active
D00792,Janet Delgado,Suv,Bedok,4.5,Active
D00793,Meghan Larson,Mpv,Tampines,4.77,Active
D00794,Amy Soto,Electric,Punggol,3.53,Active
D00795,Michael Rowland,Suv,Bedok,4.49,Active
D00796,Ashley Powell,Suv,Yishun,4.74,Active
D00797,Richard Rowe,Mpv,Singapore,4.28,Active
D00798,Christopher Gonzalez II,Electric,Ang Mo Kio,4.65,Inactive
D00799,Julie Navarro,Electric,Yishun,3.56,Active
D00800,Emily Harvey,Hatchback,Yishun,3.77,Active
D00801,Vicki Brown,Hatchback,Bishan,4.99,Active
D00802,Melvin Taylor,Premium,Bishan,4.51,Active
D00803,Mrs. Ann Klein,Hatchback,Ang Mo Kio,4.65,Active
D00804,Jennifer Hughes,Hatchback,Punggol,3.56,Active
D00805,Amy Taylor,Sedan,Ang Mo Kio,4.48,Inactive
D00806,Steven Chapman,Mpv,Singapore,4.25,Active
D00807,Mark Harvey,Electric,Bedok,4.0,Active
D00808,Latoya Schultz,Suv,Bedok,4.2,Active
D00809,James Banks,Mpv,Bishan,4.12,Active
D00810,William Doyle,Premium,Singapore,4.86,Active
D00811,Wanda Bradford,Electric,Singapore,3.56,Active
D00812,Tiffany Nelson,Premium,Jurong,4.94,Active
D00813,Teresa Simmons,Suv,Punggol,4.83,Active
D00814,Christina Gaines,Mpv,Ang Mo Kio,4.28,Active
D00815,Kristy Collins,Mpv,Bishan,4.55,Active
D00816,Lisa Simon,Premium,Jurong,4.78,Active
D00817,Mary Douglas,Suv,Woodlands,4.59,Active
D00818,Lauren Harris,Suv,Ang Mo Kio,3.57,Active
D00819,Michelle Stafford,Electric,Bedok,4.69,Active
D00820,Brittany Jones,Premium,Jurong,4.0,Active
D00821,David Krause,Suv,Tampines,4.2,Active
D00822,Joshua Summers,Suv,Bedok,3.93,Active
D00823,Kevin Wilkinson Jr.,Suv,Singapore,3.91,Active
D00824,Hannah Hampton,Suv,Jurong,4.16,Active
D00825,Joshua Tyler,Sedan,Ang Mo Kio,4.86,Active
D00826,Heather Olsen,Electric,Punggol,3.85,Active
D00827,Michael Joyce,Suv,Yishun,3.51,Active
D00828,Jason Lopez,Electric,Toa Payoh,4.82,Active
D00829,Kimberly Wright,Electric,Ang Mo Kio,4.43,Active
D00830,Douglas Snyder,Electric,Woodlands,4.89,Active
D00831,Alexandra Doyle,Hatchback,Toa Payoh,3.98,Active
D00832,Jon Jacobs,Mpv,Toa Payoh,4.21,Active
D00833,Oscar Thomas,Sedan,Jurong,4.52,Active
D00834,Jake Brown,Hatchback,Yishun,4.83,Inactive
D00835,Morgan Woods,Premium,Bedok,3.52,Active
D00836,Michael Avila,Suv,Bedok,4.31,Active
D00837,Bradley Brown,Premium,Singapore,4.25,Active
D00838,Victoria Goodwin,Premium,Punggol,3.67,Active
D00839,Cindy Perez,Mpv,Ang Mo Kio,3.81,Active
D00840,Allison Thompson,Electric,Ang Mo Kio,3.85,Active
D00841,Patrick Lee,Hatchback,Yishun,4.56,Inactive
D00842,Aaron Brown,Hatchback,Ang Mo Kio,4.37,Active
D00843,David Rowland,Hatchback,Yishun,4.08,Active
D00844,Cathy Norris,Mpv,Bishan,4.06,Active
D00845,Alexander Wilson,Electric,Ang Mo Kio,3.65,Active
D00846,George Alexander,Electric,Ang Mo Kio,4.68,Active
D00847,Hannah Johnson MD,Premium,Bishan,3.55,Active
D00848,Joshua Gordon,Sedan,Toa Payoh,3.57,Active
D00849,Amy Shields,Suv,Ang Mo Kio,3.57,Active
D00850,Ryan Chambers,Mpv,Yishun,4.77,Active
D00851,Kristin Lewis,Premium,Toa Payoh,4.7,Active
D00852,Dr. Jordan Hughes,Electric,Bishan,4.4,Active
D00853,Jessica Smith,Electric,Jurong,3.87,Active
D00854,Samuel Cantu,Electric,Woodlands,4.86,Active
D00855,Calvin Sims,Hatchback,Woodlands,4.02,Inactive
D00856,David Cunningham,Hatchback,Toa Payoh,4.47,Active
D00857,Kristina Franco,Electric,Tampines,4.61,Active
D00858,Gary Martinez,Mpv,Singapore,3.66,Active
D00859,Jodi Russell,Premium,Bedok,4.86,Active
D00860,Derek Anderson,Suv,Yishun,3.83,Active
D00861,Erin Taylor,Mpv,Jurong,4.93,Active
D00862,Kristina Daugherty,Hatchback,Woodlands,3.84,Active
D00863,Alyssa Henderson,Electric,Woodlands,4.47,Inactive
D00864,Michael Clay,Suv,Punggol,4.81,Active
D00865,Justin Wood,Sedan,Bedok,3.77,Active
D00866,Shelley Brown,Suv,Jurong,4.09,Active
D00867,Kevin Ross,Suv,Singapore,3.9,Active
D00868,Kenneth Lee,Mpv,Tampines,4.99,Active
D00869,Suzanne Powell,Mpv,Woodlands,4.23,Active
D00870,Rose Vasquez,Sedan,Woodlands,4.11,Active
D00871,Jill Schneider,Hatchback,Yishun,3.58,Active
D00872,Jason Thompson,Suv,Yishun,3.74,Active
D00873,Tanner Harris,Electric,Bedok,4.38,Active
D00874,Ashlee Perez,Electric,Jurong,4.52,Active
D00875,Andrea Spence,Premium,Jurong,4.9,Inactive
D00876,Cynthia Ramirez,Premium,Tampines,3.83,Active
D00877,Joann Stevens,Electric,Singapore,3.85,Active
D00878,Christopher Hill,Mpv,Yishun,4.84,Active
D00879,Theresa Miller,Sedan,Singapore,4.02,Inactive
D00880,Lisa Zhang,Sedan,Yishun,3.55,Active
D00881,Belinda Johnson,Hatchback,Jurong,4.58,Active
D00882,Andrew Smith,Mpv,Toa Payoh,4.08,Active
D00883,Monique Miller,Hatchback,Tampines,4.67,Active
D00884,Gary Park,Sedan,Woodlands,3.97,Active
D00885,Samantha Chambers,Hatchback,Jurong,4.64,Active
D00886,Brett Miller DDS,Mpv,Ang Mo Kio,4.9,Active
D00887,Stacie Taylor,Mpv,Bedok,4.65,Inactive
D00888,Rebecca Banks,Mpv,Yishun,3.7,Active
D00889,Joseph Clark,Suv,Tampines,4.64,Active
D00890,Aaron Allen,Hatchback,Bedok,4.76,Active
D00891,Jesse Suarez,Sedan,Singapore,3.89,Active
D00892,Sheryl Mcdonald,Hatchback,Singapore,4.3,Active
D00893,Richard Garcia,Electric,Bedok,3.74,Active
D00894,Brittany Rios,Mpv,Singapore,4.33,Active
D00895,Guy Richards,Electric,Yishun,4.81,Inactive
D00896,Brooke Burgess,Suv,Tampines,4.37,Active
D00897,Shane Henderson,Hatchback,Ang Mo Kio,4.94,Active
D00898,Charles Monroe,Mpv,Tampines,4.86,Active
D00899,Lawrence Villa,Mpv,Ang Mo Kio,3.78,Active
D00900,Kelly Grimes,Sedan,Bishan,4.02,Active
D00901,David Smith,Premium,Punggol,4.62,Active
D00902,Daniel Roberts,Sedan,Bedok,3.94,Active
D00903,Carrie Banks,Sedan,Bedok,4.95,Active
D00904,Robert Andrews,Sedan,Jurong,4.82,Active
D00905,Joseph Young,Mpv,Bedok,3.72,Active
D00906,Cody Salazar,Mpv,Tampines,4.23,Active
D00907,Craig Harris,Electric,Toa Payoh,4.75,Active
D00908,Julie Hooper,Suv,Yishun,4.37,Active
D00909,Cameron Wolfe,Suv,Tampines,4.41,Active
D00910,Heather Mclean,Premium,Bishan,3.66,Inactive
D00911,Connie Johnson,Mpv,Bishan,4.96,Active
D00912,Jackie Rodriguez,Electric,Bedok,3.79,Active
D00913,Melissa Martin,Sedan,Bedok,3.53,Active
D00914,Tyler Brooks,Electric,Yishun,4.16,Inactive
D00915,Ana Lane,Premium,Toa Payoh,3.87,Active
D00916,Brandon Buckley,Premium,Woodlands,4.38,Active
D00917,Christopher Ross,Electric,Toa Payoh,4.27,Active
D00918,Terry Day,Sedan,Ang Mo Kio,4.49,Active
D00919,Kevin Dean,Hatchback,Ang Mo Kio,4.53,Active
D00920,Kayla Singleton,Electric,Bishan,3.69,Suspended
D00921,Sandra Mills,Mpv,Toa Payoh,3.52,Active
