driver_id,driver_name,vehicle_type,city,join_date,rating,status
D00377,James Carpenter,MPV,Ang Mo Kio,2021-09-25,4.7,Active
D00378,Susan Smith,Premium,Punggol,2021-10-06,4.22,Active
D00379,Sarah Contreras,SUV,Tampines,2025-07-30,4.23,Active
D00380,Gary Johnston,Hatchback,Punggol,2023-11-15,4.16,Active
D00381,James Solomon,Sedan,Jurong,2021-02-27,4.6,Active
D00382,Katelyn Smith,Premium,Tampines,2020-08-08,3.93,Suspended
D00383,Eric Moreno,Sedan,Yishun,2021-05-06,3.91,Active
D00384,Dustin Finley,MPV,Tampines,2019-01-06,3.84,Active
D00385,Rebecca Jones,SUV,Yishun,2021-06-25,3.92,Active
D00386,Shawn Hernandez,Hatchback,Jurong,2020-10-02,4.67,Active
D00387,Benjamin Brown,Premium,Jurong,2025-04-25,4.46,Active
D00388,Kelsey Scott,Electric,Woodlands,2018-09-02,4.22,Active
D00389,Kyle Mcmillan,Electric,Tampines,2022-08-29,3.67,Active
D00390,Keith Fischer,MPV,Bishan,2022-08-28,4.41,Inactive
D00391,Ashley Mcbride,Hatchback,Punggol,2024-02-06,4.08,Active
D00392,Jennifer Price,SUV,Woodlands,2025-12-21,4.4,Inactive
D00393,William Brown,Sedan,Woodlands,2024-01-07,3.53,Active
D00394,Elizabeth Cruz,Premium,Bedok,2021-07-05,4.99,Inactive
D00395,Jennifer Gill,SUV,Singapore,2020-08-18,4.33,Active
D00396,Nicolas Avila,Electric,Yishun,2021-03-30,4.11,Inactive
D00397,Cory Campbell,Electric,Jurong,2022-11-26,4.16,Active
D00398,Sherry Mcdonald,Sedan,Toa Payoh,2018-09-25,3.6,Active
D00399,Angela Melendez,Sedan,Bishan,2025-02-25,4.62,Active
D00400,Jeanne Nolan,Sedan,Punggol,2025-05-29,3.71,Active
D00401,Kelsey Edwards,Hatchback,Tampines,2022-08-05,3.77,Active
D00402,Deanna Norris,SUV,Jurong,2022-07-04,4.47,Active
D00403,Susan Anderson,Premium,Ang Mo Kio,2022-05-22,4.37,Active
D00404,Zachary Sims,SUV,Singapore,2025-10-09,3.65,Inactive
D00405,Luis Wilkins,MPV,Bishan,2024-06-21,3.75,Active
D00406,Daniel Gonzalez,Electric,Yishun,2019-09-02,4.98,Active
D00407,Courtney Jones,Electric,Bishan,2020-09-14,3.79,Active
D00408,Alyssa Mitchell,Hatchback,Tampines,2019-11-02,4.4,Active
D00409,Vanessa Miller,Electric,Bedok,2019-08-09,4.52,Active
D00410,Samuel Moreno,MPV,Jurong,2024-02-19,4.34,Active
D00411,James Ford,Premium,Ang Mo Kio,2026-03-02,4.66,Active
D00412,Richard Jimenez,Electric,Bedok,2020-11-30,4.13,Inactive
D00413,Sonia Patel,Hatchback,Yishun,2022-03-07,3.63,Active
D00414,Melanie Armstrong,Electric,Singapore,2018-08-14,4.27,Active
D00415,Ann Williams,Sedan,Tampines,2022-05-26,4.13,Active
D00416,Michael Williams,Sedan,Ang Mo Kio,2023-09-06,4.27,Active
D00417,Nicole Rogers,Electric,Toa Payoh,2020-08-11,4.93,Active
D00418,Larry Pierce,Electric,Ang Mo Kio,2020-11-07,3.79,Active
D00419,Gregory Bradley,Electric,Singapore,2023-03-22,3.79,Active
D00420,Melissa Shaffer,Electric,Tampines,2024-09-21,4.78,Active
D00421,Trevor Schneider,SUV,Tampines,2022-02-14,4.68,Active
D00422,Frances Dalton,SUV,Woodlands,2019-12-28,3.65,Active
D00423,Kelsey Wilson,SUV,Toa Payoh,2021-03-15,4.24,Active
D00424,Joel Edwards,SUV,Woodlands,2023-11-24,4.89,Active
D00425,Nicole Gray,SUV,Jurong,2024-06-22,4.74,Active
D00426,John Rios,SUV,Jurong,2024-09-22,4.04,Active
D00427,Jordan Lopez,SUV,Toa Payoh,2019-10-16,4.08,Active
D00428,Kristina Miller,SUV,Jurong,2023-01-12,4.08,Active
D00429,Karen Johnson,Electric,Toa Payoh,2026-03-09,4.94,Active
D00430,Timothy Osborne,Sedan,Jurong,2020-02-23,3.75,Active
D00431,Dakota Glover,MPV,Punggol,2019-06-20,4.07,Active
D00432,Samuel Newman,Electric,Yishun,2021-05-24,3.98,Inactive
D00433,Tyler Murphy,Sedan,Tampines,2019-10-20,3.86,Active
D00434,David Moon,Premium,Yishun,2026-05-12,3.83,Active
D00435,Joshua Davis,Electric,Bedok,2018-09-24,4.98,Active
D00436,William Alexander,MPV,Tampines,2020-11-13,4.07,Active
D00437,Gloria Fernandez,Premium,Bishan,2019-02-26,3.62,Inactive
D00438,Amy Roberts,Electric,Tampines,2026-01-16,4.2,Active
D00439,Eugene Martin,Hatchback,Bedok,2018-08-11,3.61,Active
D00440,Misty Brown,Electric,Yishun,2021-07-07,3.69,Active
D00441,Zachary Mckinney,Sedan,Punggol,2022-05-20,4.23,Inactive
D00442,Daniel Beltran,Electric,Ang Mo Kio,2019-02-06,3.88,Active
D00443,Dylan Herrera,Electric,Singapore,2026-02-12,4.33,Active
D00444,Sophia Mata,SUV,Bishan,2024-06-03,4.15,Active
D00445,Kimberly Mays,MPV,Ang Mo Kio,2022-06-03,3.89,Active
D00446,Joshua Anderson,SUV,Ang Mo Kio,2023-11-17,4.53,Active
D00447,Elaine Anderson MD,MPV,Woodlands,2019-09-04,3.69,Active
D00448,George Norris,Electric,Woodlands,2020-10-28,4.75,Inactive
D00449,Timothy Montgomery,Sedan,Ang Mo Kio,2022-04-15,4.06,Active
D00450,Sally Young,Premium,Woodlands,2025-06-02,4.48,Active
D00451,Andrea Marquez,MPV,Tampines,2019-03-07,4.12,Active
D00452,Sarah Robertson,SUV,Tampines,2020-03-30,3.94,Active
D00453,Samuel Moore,Electric,Bedok,2024-03-28,4.5,Active
D00454,Christina Davila,Premium,Singapore,2026-03-13,4.69,Active
D00455,Barbara Wallace,Hatchback,Ang Mo Kio,2019-01-23,4.85,Active
D00456,Linda Murray,Premium,Jurong,2024-05-05,3.68,Active
D00457,Robert Hamilton,Sedan,Yishun,2021-07-03,4.77,Active
D00458,Jessica Johnson,Hatchback,Jurong,2018-09-06,4.87,Active
D00459,Gerald Evans,MPV,Singapore,2026-03-15,3.53,Active
D00460,Gabrielle Simon,Premium,Yishun,2024-01-10,3.64,Active
D00461,Katherine Vargas,Premium,Singapore,2024-10-09,4.29,Active
D00462,Candice Soto,Premium,Toa Payoh,2020-07-24,4.44,Active
D00463,Nicole Chang,Hatchback,Bishan,2024-12-18,4.41,Active
D00464,Michelle Mccarthy,Hatchback,Bedok,2019-03-31,3.64,Active
D00465,Cassidy Reeves,Premium,Toa Payoh,2025-07-17,4.23,Active
D00466,Caleb Case,Hatchback,Bedok,2018-12-20,4.09,Active
D00467,Steve Hanna,Sedan,Tampines,2025-02-04,3.81,Active
D00468,Chelsea Duran,SUV,Tampines,2025-03-24,4.57,Active
D00469,Adam Byrd,Hatchback,Punggol,2024-08-20,3.57,Active
D00470,Christopher Burke,Electric,Tampines,2023-01-20,3.55,Active
D00471,Trevor West,Sedan,Bishan,2019-10-08,3.58,Active
D00472,Michael Atkins,MPV,Punggol,2022-01-31,4.31,Active
D00473,Edward Mitchell,SUV,Yishun,2026-04-09,4.53,Active
D00474,Melissa Rivera,Sedan,Yishun,2020-11-30,4.42,Active
D00475,Robin Torres,SUV,Toa Payoh,2021-04-24,4.96,Active
D00476,Kristina Hill,Premium,Singapore,2025-11-04,4.95,Active
D00477,Dawn Gonzales,Electric,Bishan,2018-10-17,3.62,Inactive
D00478,Karen Garcia,MPV,Woodlands,2024-12-31,3.86,Active
D00479,Tracy Hughes,MPV,Jurong,2019-06-18,4.34,Inactive
D00480,Amber Fletcher,Hatchback,Toa Payoh,2024-09-23,4.26,Active
D00481,Kathy Anderson,Hatchback,Punggol,2020-01-02,3.62,Active
D00482,Patrick Smith,SUV,Jurong,2019-05-24,4.26,Active
D00483,Andres Scott,Premium,Tampines,2022-08-27,3.69,Active
D00484,Carol Henson,MPV,Jurong,2019-12-23,4.27,Active
D00485,Jessica Graves,Electric,Punggol,2026-02-27,4.94,Inactive
D00486,Joshua Williams,MPV,Jurong,2019-01-10,4.51,Active
D00487,Mary Stevenson,Hatchback,Punggol,2019-04-10,4.94,Active
D00488,Catherine Ross,MPV,Singapore,2020-10-08,3.69,Active
D00489,Jeffrey Thompson,SUV,Ang Mo Kio,2022-03-01,5.0,Active
D00490,Tiffany Wong,Sedan,Bedok,2020-09-21,4.48,Active
D00491,Jonathan King,Sedan,Singapore,2021-11-06,4.17,Active
D00492,Kathy Ortiz,Hatchback,Singapore,2020-06-30,4.09,Active
D00493,Karen Cook,Hatchback,Singapore,2023-07-28,4.27,Active
D00494,Scott White,Premium,Yishun,2021-12-10,4.84,Active
D00495,Ryan Mcmahon,Hatchback,Jurong,2023-03-29,3.92,Active
D00496,Sydney Copeland,Hatchback,Punggol,2019-05-10,3.53,Active
D00497,Kurt Sanchez,Premium,Yishun,2025-02-12,4.86,Active
D00498,Erica Sanchez,Hatchback,Jurong,2020-03-04,4.31,Active
D00499,Susan Peters,Electric,Ang Mo Kio,2020-09-08,4.33,Active
D00500,Reginald Manning,Hatchback,Ang Mo Kio,2023-05-22,4.87,Active
D00501,Nicholas Miller,Hatchback,Punggol,2020-03-14,3.72,Active
D00502,Brenda Johnson,MPV,Bedok,2018-11-23,3.72,Active
D00503,Kelly Gonzalez,Premium,Ang Mo Kio,2025-08-12,3.51,Active
D00504,Dana Sanders,SUV,Toa Payoh,2020-05-14,4.28,Active
D00505,Marie Morales,Premium,Bishan,2023-01-21,3.67,Active
D00506,Kathryn Craig,Hatchback,Ang Mo Kio,2021-09-06,4.29,Active
D00507,Dr. Mitchell Mcneil MD,Sedan,Ang Mo Kio,2023-01-20,4.07,Active
D00508,Tracy Clements,Electric,Bishan,2026-04-23,4.44,Inactive
D00509,Connie Bruce,MPV,Ang Mo Kio,2020-07-22,3.71,Inactive
D00510,Abigail Taylor,Hatchback,Jurong,2019-08-22,4.31,Active
D00511,Carolyn Kirby,SUV,Bedok,2020-02-10,3.63,Active
D00512,Miss Michelle Jackson,Hatchback,Toa Payoh,2020-04-04,4.09,Inactive
D00513,Jennifer Meza,SUV,Ang Mo Kio,2021-08-24,4.54,Active
D00514,Nathan Berry,Premium,Bedok,2019-01-31,3.51,Active
D00515,Jill Ballard,MPV,Yishun,2022-09-18,4.96,Active
D00516,Erin Harris,Hatchback,Woodlands,2023-02-01,4.25,Active
D00517,Christopher Webb,Hatchback,Toa Payoh,2023-11-13,4.32,Active
D00518,Kevin Fowler,SUV,Yishun,2020-09-12,3.82,Active
D00519,Natalie Wilson,Premium,Punggol,2025-03-14,4.34,Active
D00520,Eileen Sanchez,Sedan,Punggol,2021-11-19,3.96,Active
D00521,Molly Chase,Hatchback,Singapore,2023-10-26,4.77,Active
D00522,Renee Hodges,MPV,Punggol,2026-04-16,4.09,Active
D00523,Carrie Crawford,Premium,Bedok,2022-08-26,4.24,Active
D00524,Robert Macdonald,Sedan,Woodlands,2018-09-01,3.97,Active
D00525,Taylor Jackson,Electric,Tampines,2024-09-01,4.01,Active
D00526,Denise Roberts,Hatchback,Yishun,2024-10-13,3.73,Active
D00527,Ann Galvan,Electric,Singapore,2023-07-06,3.9,Active
D00528,Michelle Carr,Hatchback,Tampines,2026-04-20,3.73,Active
D00529,Lisa Harvey,MPV,Singapore,2021-04-08,4.88,Active
D00530,Lisa Rowe,SUV,Punggol,2021-09-07,4.86,Active
D00531,Joel Medina,Premium,Woodlands,2023-05-26,3.53,Active
D00532,Lisa Hamilton,MPV,Bishan,2019-06-18,4.89,Active
D00533,Ashley Edwards,Electric,Bishan,2025-05-30,4.3,Active
D00534,Erica Campbell,SUV,Bishan,2024-07-06,4.84,Active
D00535,Kevin Baker,SUV,Jurong,2020-01-20,3.55,Inactive
D00536,Wendy Novak,MPV,Jurong,2021-03-09,4.44,Active
D00537,Desiree Ramos,MPV,Ang Mo Kio,2019-04-08,4.07,Active
D00538,Michael Grant,Electric,Yishun,2025-08-09,4.91,Active
D00539,David Smith,Sedan,Bedok,2021-01-09,3.72,Active
D00540,Laurie Marshall,Electric,Tampines,2024-06-22,3.55,Active
D00541,Christy Fitzgerald,SUV,Bishan,2026-01-05,4.75,Active
D00542,Ashley Jones,SUV,Yishun,2020-09-09,3.55,Active
D00543,Alejandro Livingston,MPV,Ang Mo Kio,2021-12-09,4.8,Active
D00544,Sarah Cummings,Premium,Woodlands,2023-01-19,4.52,Active
D00545,Peggy English,MPV,Jurong,2023-07-27,4.22,Active
D00546,Jeremy Jones,MPV,Toa Payoh,2025-04-29,4.35,Active
D00547,April Walker,Premium,Bishan,2020-05-10,4.28,Active
D00548,Austin Allen,Premium,Woodlands,2024-04-02,4.87,Active
D00549,Melissa Mcdaniel,MPV,Woodlands,2021-06-23,4.91,Inactive
D00550,John Weiss,Premium,Ang Mo Kio,2019-04-24,3.71,Active
D00551,Joe Wheeler,SUV,Yishun,2018-11-07,3.97,Inactive
D00552,Mark Johnson,Premium,Punggol,2026-01-22,3.84,Active
D00553,Jennifer Tyler,Hatchback,Ang Mo Kio,2021-02-16,4.54,Active
D00554,Miranda Waters,Sedan,Bedok,2025-04-27,4.18,Inactive
D00555,Raymond Carr,Hatchback,Woodlands,2019-12-06,4.93,Active
D00556,Sabrina Sanders,Sedan,Yishun,2020-09-13,3.91,Active
D00557,Adam Gonzalez,Hatchback,Toa Payoh,2025-08-03,4.53,Active
D00558,Craig Wood,Premium,Tampines,2023-02-24,4.77,Active
D00559,Nicole Strong,Sedan,Bedok,2025-01-09,4.2,Active
D00560,Destiny Thompson,MPV,Bishan,2022-02-17,4.48,Active
D00561,Ryan Sharp,Electric,Woodlands,2024-01-04,3.98,Active
D00562,Pamela Young,MPV,Ang Mo Kio,2026-06-23,4.82,Active
D00563,Sandra Potts,Premium,Bedok,2020-07-07,4.07,Active
D00564,Shelley Sanchez,SUV,Tampines,2024-06-26,4.97,Active
D00565,Jamie Hall,Sedan,Toa Payoh,2025-04-08,3.54,Active
D00566,Samuel Williams,Sedan,Yishun,2025-10-09,3.79,Active
D00567,Cindy Davis,MPV,Tampines,2026-01-14,3.78,Active
D00568,Danielle Garrison,SUV,Tampines,2018-08-03,3.94,Active
D00569,Lauren Hudson,Sedan,Tampines,2020-06-03,4.36,Active
D00570,Suzanne Lee,Hatchback,Ang Mo Kio,2023-12-11,4.56,Active
D00571,Kristopher Suarez,Electric,Tampines,2023-04-19,4.5,Active
D00572,Joseph Lee,Electric,Toa Payoh,2024-12-05,4.39,Active
D00573,Todd Young,Sedan,Tampines,2022-05-06,4.06,Active
D00574,Tonya Townsend,Premium,Yishun,2019-03-03,4.54,Active
D00575,John Ortiz,MPV,Bedok,2021-12-26,4.58,Active
D00576,Donald Archer,SUV,Bishan,2022-10-31,3.63,Active
D00577,Michael Carter,Electric,Toa Payoh,2018-08-27,4.02,Active
D00578,Kristina Coleman,Hatchback,Jurong,2019-09-01,3.87,Active
D00579,Sheri Barker,MPV,Singapore,2025-10-01,4.67,Active
D00580,Jeanette Ferguson,Electric,Yishun,2018-10-20,4.35,Inactive
D00581,Jesse Robertson,SUV,Jurong,2020-05-05,4.9,Active
D00582,Ryan Martinez,Sedan,Singapore,2023-11-24,4.5,Active
D00583,Michael Martinez,MPV,Woodlands,2022-12-11,4.91,Active
D00584,Amanda Wilson,Hatchback,Yishun,2019-08-16,4.56,Inactive
D00585,Deborah Oliver,Hatchback,Ang Mo Kio,2025-06-01,4.08,Active
D00586,Cheyenne Jordan,Premium,Jurong,2024-06-18,3.95,Active
D00587,Robert Pearson,MPV,Bedok,2021-08-03,4.77,Active
D00588,Richard Robinson,Sedan,Yishun,2025-07-09,4.29,Active
D00589,Mitchell Mendoza,Hatchback,Ang Mo Kio,2023-11-09,3.6,Active
D00590,Shane Cannon,MPV,Woodlands,2023-02-04,3.9,Active
D00591,John Anderson,Electric,Punggol,2021-06-30,3.71,Active
D00592,Marissa Mitchell,Hatchback,Jurong,2026-03-12,4.52,Active
D00593,John Woodard,MPV,Yishun,2021-04-19,3.67,Active
D00594,Victor Rodriguez,Electric,Jurong,2018-09-26,3.5,Active
D00595,Jessica Rivas,MPV,Punggol,2026-04-15,4.45,Active
D00596,Heather Smith,Sedan,Bishan,2026-01-08,3.98,Active
D00597,Anne Rowland,Electric,Punggol,2023-09-27,3.9,Active
D00598,Sabrina Kirk,SUV,Toa Payoh,2019-04-15,3.87,Active
D00599,Kristin Phillips,SUV,Toa Payoh,2023-09-12,4.37,Active
D00600,Donna Warren,Hatchback,Tampines,2020-03-18,4.21,Active
D00601,Craig Peterson,SUV,Punggol,2022-11-12,3.99,Active
D00602,Lawrence Cruz,Sedan,Ang Mo Kio,2020-07-04,3.59,Active
D00603,Karen Harris,Sedan,Jurong,2020-02-24,4.13,Active
D00604,Brad Myers,MPV,Ang Mo Kio,2023-08-14,3.74,Active
D00605,Angela Kelly,Hatchback,Toa Payoh,2022-03-26,3.52,Inactive
D00606,Lisa Montgomery,MPV,Bedok,2020-07-29,4.78,Active
D00607,Adam Stewart,Hatchback,Yishun,2024-09-27,4.56,Active
D00608,Victoria Caldwell,SUV,Singapore,2021-01-01,4.81,Active
D00609,Sandra Terry,MPV,Ang Mo Kio,2018-08-22,4.67,Active
D00610,Brittany Cunningham,Premium,Jurong,2025-03-21,4.34,Active
D00611,Melinda Francis,SUV,Jurong,2026-03-26,4.92,Active
D00612,Kenneth Smith,Premium,Ang Mo Kio,2022-08-25,3.75,Active
D00613,Frank Adams,MPV,Punggol,2023-03-29,3.93,Active
D00614,Jessica Peterson,SUV,Tampines,2025-09-20,3.69,Active
D00615,Erin Conner,Sedan,Jurong,2018-12-05,4.37,Active
D00616,Nicholas Leonard,Sedan,Jurong,2021-12-30,4.35,Active
D00617,James Smith,Electric,Toa Payoh,2023-06-20,4.69,Inactive
D00618,Ian Gregory,MPV,Tampines,2021-08-14,4.02,Active
D00619,Sophia Thompson,SUV,Woodlands,2025-04-30,4.09,Active
D00620,Angela Garcia,SUV,Punggol,2020-10-06,4.67,Inactive
D00621,James Ross,SUV,Yishun,2022-10-09,3.62,Active
D00622,Michael Flores,Premium,Bishan,2021-10-18,3.81,Active
D00623,Jared Armstrong,Electric,Toa Payoh,2026-03-13,4.88,Active
D00624,Joy Whitaker,SUV,Bedok,2025-01-30,3.86,Active
D00625,Matthew Hernandez,Electric,Bedok,2020-07-23,4.08,Active
D00626,Ashley Brown,Sedan,Tampines,2021-08-15,4.26,Active
D00627,Amanda Boyd,Electric,Singapore,2018-08-10,3.67,Active
D00628,Daniel Ellis,MPV,Jurong,2020-06-25,4.06,Active
D00629,Alexis Raymond,Premium,Jurong,2020-08-18,4.13,Active
D00630,Nicole Wilson,MPV,Singapore,2023-11-06,3.75,Active
D00631,Amanda Marsh,MPV,Woodlands,2019-09-17,3.67,Active
D00632,Gregory Smith,Premium,Ang Mo Kio,2024-07-04,3.53,Active
D00633,Makayla Garcia,Hatchback,Toa Payoh,2025-12-26,4.77,Active
D00634,Danielle Hawkins,Premium,Punggol,2021-05-19,4.66,Inactive
D00635,Stacy Cooper,Hatchback,Toa Payoh,2020-01-28,4.01,Active
D00636,Victoria Huff,Sedan,Toa Payoh,2023-11-22,3.87,Active
D00637,Andrew Stone,Sedan,Toa Payoh,2021-05-25,4.72,Active
D00638,Rebecca Anderson,Premium,Tampines,2020-11-14,3.77,Inactive
D00639,Angel Boyd,Premium,Toa Payoh,2025-10-02,3.88,Active
D00640,Angela Gentry,MPV,Singapore,2025-10-21,4.65,Active
D00641,Dylan Carroll,Sedan,Ang Mo Kio,2024-01-03,4.3,Active
D00642,Brandon Caldwell,MPV,Ang Mo Kio,2021-09-21,4.02,Active
D00643,Heather Scott,Sedan,Bedok,2024-07-14,4.39,Active
D00644,Amy Patrick,Sedan,Tampines,2019-03-27,3.96,Active
D00645,Kevin Salas,Hatchback,Yishun,2023-04-22,4.47,Active
D00646,Gina Rogers,Hatchback,Bishan,2022-08-13,4.94,Active
D00647,Tonya Arnold,Premium,Bedok,2026-03-15,3.89,Active
D00648,Mike Potter,SUV,Toa Payoh,2024-04-08,3.91,Active
D00649,William Kelley,Premium,Woodlands,2018-07-25,4.43,Active
D00650,Debra Martin,SUV,Punggol,2018-10-19,4.9,Active
D00651,Donna Webster,Hatchback,Singapore,2024-12-31,4.34,Active
D00652,Brittany Williams,Premium,Toa Payoh,2021-01-27,4.11,Active
D00653,Erin Avery,Premium,Woodlands,2024-10-08,4.74,Active
D00654,Marilyn Smith,Electric,Jurong,2024-12-16,4.24,Active
D00655,Matthew Kerr,Hatchback,Toa Payoh,2026-02-19,4.6,Active
D00656,Jocelyn Smith,SUV,Jurong,2025-10-11,4.44,Active
D00657,Abigail Maldonado,SUV,Woodlands,2020-08-16,3.96,Active
D00658,Steven Morales,Sedan,Yishun,2024-04-05,4.66,Active
D00659,Mr. John Parker,Sedan,Yishun,2025-07-19,3.58,Active
D00660,Johnny Ortega,Hatchback,Bishan,2020-05-09,4.67,Active
D00661,David Mclaughlin,Hatchback,Yishun,2022-08-21,3.55,Active
D00662,Crystal Wells,MPV,Punggol,2019-08-21,4.06,Inactive
D00663,Cody Clark,Premium,Yishun,2023-03-11,3.89,Active
D00664,Sheila Maldonado,MPV,Bishan,2025-06-12,4.06,Active
D00665,George Miranda,MPV,Bedok,2026-07-14,4.92,Active
D00666,Nicole Goodwin,MPV,Ang Mo Kio,2020-01-15,4.49,Active
D00667,David Wilson,SUV,Bedok,2025-04-20,4.59,Active
D00668,Jason King,Hatchback,Bedok,2023-05-13,3.83,Active
D00669,Mrs. Dorothy Rodgers,SUV,Toa Payoh,2024-03-22,4.82,Active
D00670,Keith Rogers,Hatchback,Bedok,2024-04-28,3.94,Active
D00671,Michael Henry,Sedan,Punggol,2020-01-15,4.59,Active
D00672,Emily Bryant,Electric,Tampines,2025-06-05,4.44,Active
D00673,Gabriel Green,Electric,Bishan,2022-02-21,4.95,Active
D00674,Michelle Griffith DDS,SUV,Jurong,2022-10-07,4.56,Active
D00675,Amanda Anderson,Hatchback,Yishun,2021-06-15,4.75,Active
D00676,Rebecca Carter,SUV,Woodlands,2019-09-06,3.9,Active
D00677,Melissa Christian,Premium,Punggol,2019-04-10,4.25,Active
D00678,Jacob Johnson,Electric,Jurong,2024-02-13,3.5,Active
D00679,Christina White,Electric,Ang Mo Kio,2019-02-19,3.76,Active
D00680,Lisa Montgomery,MPV,Punggol,2024-02-07,4.88,Active
D00681,Aaron Carter,SUV,Bishan,2025-10-01,3.88,Active
D00682,Joshua Hurst,Electric,Toa Payoh,2025-07-27,4.64,Active
D00683,Kathleen Griffin,Sedan,Bedok,2026-06-19,4.01,Active
D00684,Breanna Weiss,Sedan,Ang Mo Kio,2021-06-26,4.27,Active
D00685,Allison Johnson,MPV,Bedok,2022-01-23,4.33,Active
D00686,Jonathan Ortega,Electric,Yishun,2023-10-23,4.27,Active
D00687,James Martin,Premium,Ang Mo Kio,2020-11-20,3.77,Active
D00688,Dana Delgado,Hatchback,Tampines,2023-01-30,4.59,Active
D00689,Martin Lang,Premium,Singapore,2020-02-15,4.82,Active
D00690,Alexander Marshall,Sedan,Ang Mo Kio,2023-03-22,4.89,Inactive
D00691,Mark Neal,Hatchback,Toa Payoh,2025-04-12,3.96,Active
D00692,Cody Weaver II,Hatchback,Ang Mo Kio,2020-02-21,4.18,Active
D00693,Stacy Silva,Premium,Toa Payoh,2025-10-03,5.0,Active
D00694,David Allen,SUV,Bishan,2025-12-31,4.5,Active
D00695,Seth Ramos,Sedan,Ang Mo Kio,2026-04-23,3.87,Active
D00696,Becky Brown,Hatchback,Woodlands,2022-08-16,3.63,Active
D00697,Melissa Marshall,Premium,Woodlands,2020-04-21,4.74,Active
D00698,Wesley Trujillo,Electric,Ang Mo Kio,2019-08-01,3.56,Active
D00699,Sherry Pace,Sedan,Punggol,2020-06-21,4.42,Active
D00700,Tanya Herrera,SUV,Woodlands,2021-09-02,4.76,Active
D00701,William Olson,Sedan,Ang Mo Kio,2024-09-01,4.6,Inactive
D00702,Regina Allen,Hatchback,Toa Payoh,2022-10-20,3.52,Active
D00703,Jordan Sullivan,Premium,Singapore,2026-04-02,3.93,Active
D00704,John Cantrell,Premium,Yishun,2026-04-09,3.64,Active
D00705,Mikayla Brown,SUV,Singapore,2020-09-15,4.29,Inactive
D00706,Eric Bell,Electric,Bedok,2019-05-25,3.66,Active
D00707,Kaitlyn Carter,Electric,Ang Mo Kio,2019-07-26,4.8,Active
D00708,Benjamin Cruz,Hatchback,Jurong,2022-04-27,4.86,Active
D00709,David Wood,Electric,Jurong,2021-06-24,4.99,Active
D00710,Randall George,Electric,Bishan,2021-11-22,4.37,Active
D00711,Monica Brady,Hatchback,Tampines,2024-10-27,3.69,Active
D00712,Casey Dean,MPV,Woodlands,2019-08-27,4.18,Active
D00713,Alexa Martin,Hatchback,Jurong,2021-01-06,4.49,Active
D00714,Andrew Jackson,Hatchback,Singapore,2019-12-12,4.83,Active
D00715,Anthony Ramirez,Sedan,Tampines,2023-06-19,4.97,Active
D00716,Carrie Sherman,Electric,Punggol,2023-05-21,4.62,Active
D00717,Donald Wright,SUV,Woodlands,2020-03-14,4.53,Active
D00718,Stephanie Scott,Premium,Ang Mo Kio,2024-11-07,4.55,Active
D00719,Patricia Davidson,Premium,Jurong,2019-07-03,4.2,Active
D00720,Aaron Anderson,Hatchback,Punggol,2025-01-06,3.52,Active
D00721,Lindsay Schmidt,Hatchback,Punggol,2023-10-24,3.68,Active
D00722,Laura Rodriguez,MPV,Woodlands,2019-09-30,4.25,Active
D00723,Pamela Ortiz,MPV,Bedok,2026-07-03,3.69,Active
D00724,Jack Cooper,Premium,Bishan,2019-12-15,4.99,Active
D00725,Jessica Hernandez,Electric,Ang Mo Kio,2022-08-26,4.14,Active
D00726,Gloria Chen,Sedan,Toa Payoh,2022-01-21,4.42,Active
D00727,Mr. Brandon Lopez,Hatchback,Toa Payoh,2018-11-01,4.46,Active
D00728,Leslie Poole,MPV,Tampines,2025-07-29,3.8,Active
D00729,Linda Hayes,Premium,Toa Payoh,2022-08-18,4.62,Active
D00730,Tony Green,MPV,Ang Mo Kio,2023-08-14,4.49,Active
D00731,Katherine Guerrero,Electric,Punggol,2021-02-24,3.77,Active
D00732,Ashlee Bailey,Premium,Bedok,2018-10-25,4.63,Active
D00733,Cheryl Terry,Sedan,Bedok,2024-01-28,3.96,Active
D00734,Kenneth Martinez,MPV,Singapore,2021-11-03,4.8,Active
D00735,Tina Romero,Sedan,Toa Payoh,2025-05-02,4.56,Active
D00736,Micheal Bass,Premium,Ang Mo Kio,2019-09-09,3.64,Active
D00737,Margaret Padilla,Electric,Bedok,2025-07-23,4.39,Active
D00738,Jesse Novak,Electric,Bishan,2021-01-27,3.82,Active
D00739,Kevin Hayes,SUV,Yishun,2022-02-20,4.64,Active
D00740,Jason Robinson,Electric,Toa Payoh,2018-10-29,4.71,Active
D00741,Zachary Taylor,Premium,Yishun,2024-04-13,3.8,Active
D00742,Steven Woods,SUV,Singapore,2025-01-03,3.55,Active
D00743,Jonathon Graves,Sedan,Punggol,2024-11-13,4.04,Active
D00744,William Fisher,Electric,Woodlands,2019-12-03,4.51,Active
D00745,Heidi Martinez,Sedan,Jurong,2019-09-06,4.04,Active
D00746,Robert Howell,MPV,Punggol,2025-09-24,4.72,Active
D00747,Jason Perez,Electric,Yishun,2021-03-04,4.08,Active
D00748,Pamela Barron,Hatchback,Yishun,2021-03-23,4.66,Active
D00749,Amber Crawford,Sedan,Woodlands,2023-08-15,3.64,Active
D00750,Calvin Long,Hatchback,Singapore,2025-03-13,4.44,Active
D00751,Melissa Rodriguez,Electric,Toa Payoh,2024-01-17,3.54,Active
